50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d41746d7-968e-4da4-8919-c238565dfc11,3255,Lost In Play,"[15.9, 25.0]",3829472,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,161,Lyon,137,['021deca8-9f2f-456d-83eb-31329e05ef58'],26,,,,,,,,,,,,,,,,,Marseille,147,00:38:26.927,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,68e0be14-314f-4887-b534-b7926fa59aaf,3294,Won,"[7.5, 11.8]",3829472,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,163,Marseille,147,['7c982d4b-a3e8-4047-9acd-ed3f6108cf24'],6,,,,,,,,,,,,,,,,,Marseille,147,00:39:06.804,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe358bf9-a909-44e5-975a-7fe260b76859,3372,Lost In Play,"[43.2, 33.3]",3829472,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,166,Marseille,147,['0fbc70b7-c2f8-4abe-88cd-5d5e7069e765'],34,,,,,,,,,,,,,,,,,Lyon,137,00:40:34.752,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24d4c6d0-e122-4f4b-a248-0c224c661961,3438,Lost In Play,"[36.1, 53.6]",3829472,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,168,Marseille,147,['55adea70-4c1e-44c1-a4ff-60fcff431540'],54,,,,,,,,,,,,,,,,,Lyon,137,00:41:54.330,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,226f7a99-364d-4b80-9b39-9b998ac030ee,3547,Lost In Play,"[38.1, 20.8]",3829472,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Center Defensive Midfield,172,Lyon,137,"['412637af-9dc9-42c3-89a0-4979fd5d00a8', 'a5de32e0-54f3-4306-929c-52da219ec92d']",16,,,,,,,,,,,,,,,,,Marseille,147,00:44:16.754,Interception,True
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,c8c94991-f5db-4635-9bd2-34eebdadb216,3687,Won,"[15.6, 34.3]",3829472,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Center Midfield,179,Marseille,147,['4d9a4481-ed9e-4f31-b2c0-cfedfb529e76'],48,,,,,,,,,,,,,,,,,Marseille,147,00:47:48.038,Interception,
,,,,,,,,,,,,,,1.090624,,,,,,,,,,,,,,0ca9daf5-cf7a-4378-b129-9fb5858eb0d2,396,,"[91.1, 45.3]",3829472,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Left Center Midfield,20,Marseille,147,['af59a53d-0db5-44fd-8b1e-4aa9e5c6aec3'],39,,Left Foot,"[120.0, 45.1, 0.2]",,"[{'location': [91.0, 33.9], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.5, 52.5], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.8, 47.8], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.4, 56.3], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.6, 53.3], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.1, 50.0], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.5, 43.5], 'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.1, 33.6], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 40.8], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",554bf696-01a9-4a1d-b3c3-3c9d9449c8b8,,Off T,0.033272248,Normal,Open Play,,,,,,Marseille,147,00:07:39.159,Shot,
,,,,,,,,,,,,,,0.436998,,,,,,,,,,,,,,e249dd47-d1b8-43bb-9007-21e66e6d78c5,466,,"[113.1, 51.1]",3829472,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Alessandrini,15296.0,Right Wing,23,Marseille,147,"['9b09cf89-68cf-49eb-b3c5-98b024addedb', 'fbaced00-c32a-4203-b0b6-d95b7e6ebdc6']",14,,Right Foot,"[120.0, 44.9, 0.8]",True,"[{'location': [99.3, 67.1], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.7, 55.3], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.6, 25.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.8, 44.1], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.0, 54.5], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.9, 39.9], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.9, 56.9], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.9, 54.0], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 43.4], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 52.4], 'player': {'id': 4895, 'name': 'Henri Bedimo Nsamè'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 52.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 49.3], 'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 42.0], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 43.9], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",777f6031-5eab-4446-a433-3b4b41b8434b,,Off T,0.056562725,Normal,Open Play,,,,,,Marseille,147,00:09:14.179,Shot,True
,,,,,,,,,,,,,,0.991429,,,,,,,,,,,,,,2180a009-d62a-4299-a424-e80f31303300,521,,"[100.0, 44.9]",3829472,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,24,Lyon,137,"['ad9dff36-1729-4fd7-b1cb-122542e93738', 'bc072303-f51d-4bfc-9480-f29c620d2336']",17,,Right Foot,"[117.0, 40.6, 2.0]",True,"[{'location': [117.1, 41.6], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 61.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 50.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 49.8], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 38.2], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.3, 45.7], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 49.7], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 42.6], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.7, 33.5], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 45.2], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 36.5], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 41.8], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.7, 60.5], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.1, 50.7], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 50.7], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",622806f6-da3e-4f51-a722-d76cc935011a,,Saved,0.086340815,Normal,Open Play,,,,,,Lyon,137,00:10:17.537,Shot,True
,,,,,,,,,,,,,,1.138184,,,,,,,,,,,,,,fc2bb5b1-c985-4cc1-9bf6-8f7bf85354c8,569,,"[77.2, 44.2]",3829472,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Henri Bedimo Nsamè,4895.0,Left Back,28,Lyon,137,['7d8e9de4-124b-4db1-9a85-4e7ed7912571'],33,,Left Foot,"[116.0, 38.1, 2.1]",,"[{'location': [94.2, 35.4], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.1, 38.2], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.7, 40.4], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 30.9], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 33.8], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.0, 43.6], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 37.4], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 45.3], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 50.8], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [98.3, 47.2], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [83.4, 48.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.2, 44.2], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 36.9], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 42.9], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.1, 37.8], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.6, 26.7], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 54.7], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [94.1, 36.8], 'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [86.8, 58.2], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Saved,0.0062485836,Normal,Open Play,,,,,,Lyon,137,00:11:33.448,Shot,
,,,,,,,,,,,,,,0.607878,,,,,,,,,,,,,,bf358b02-5ea7-4c83-ab2f-986c505d49f8,922,,"[108.0, 40.0]",3829472,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Alexandre Lacazette,3451.0,Left Center Forward,48,Lyon,137,['8e7c717d-fff3-401d-a8ec-d170b31da108'],11,,Right Foot,"[120.0, 36.5, 0.2]",,,,,Goal,0.7835,Normal,Penalty,,,,,,Lyon,137,00:24:11.845,Shot,
,,,,,,,,,,,,,,1.922967,,,,,,,,,,,,,,24791fa6-e8a8-4c3c-9f62-550889396d22,1030,,"[92.8, 62.6]",3829472,27,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Claudio Beauvue,6600.0,Right Center Forward,51,Lyon,137,['db074b64-4b93-43a6-81dc-04027fb0154a'],27,,Right Foot,"[120.0, 20.7]",,"[{'location': [98.4, 61.9], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 49.5], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.6, 64.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [92.0, 59.2], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 41.4], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.9, 32.1], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.9, 49.8], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [82.3, 61.6], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.3, 28.2], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.0, 42.5], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 17.9], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.5, 42.1], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.4, 63.2], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.1, 56.8], 'player': {'id': 18868, 'name': 'Mathieu Valbuena'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.6, 69.2], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.6, 48.2], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",0a54e78a-544f-458c-8acc-a0551f4c0855,,Wayward,0.006636493,Normal,Open Play,,,,,,Lyon,137,00:27:27.254,Shot,
,,,,,,,,,,,,,,0.699761,,,,,,,,,,,,,,b983ffa5-4459-41cb-b97d-5d69fa61b586,1072,,"[103.9, 44.2]",3829472,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Left Center Forward,53,Lyon,137,['9e60d2d4-460e-418c-a59b-bc1741080b71'],33,,Right Foot,"[120.0, 44.1, 2.0]",,"[{'location': [93.1, 56.1], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.2, 47.6], 'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 36.8], 'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.0, 62.5], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.2, 30.2], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.0, 45.2], 'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.5, 48.9], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [84.8, 41.0], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.4, 25.4], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.3, 42.7], 'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.2, 10.2], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [78.4, 55.1], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.3, 67.9], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [90.0, 48.7], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",1269da4b-c07c-438f-848a-8a3cada7f166,True,Post,0.492932,Normal,Open Play,,,,,,Lyon,137,00:28:33.378,Shot,
,,,,,,,,,,,,,,1.50933,,,,,,,,,,,,,,03d7f6fd-7528-4d50-b41f-bb4d5cf0308a,1094,,"[103.6, 60.3]",3829472,28,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,54,Marseille,147,['a66a009c-a96d-4a08-9959-8036fe030b77'],55,,Left Foot,"[120.0, 13.2]",,"[{'location': [92.5, 16.8], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.7, 51.2], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.3, 65.8], 'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 43.3], 'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.0, 32.3], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.6, 37.8], 'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.7, 61.0], 'player': {'id': 3451, 'name': 'Alexandre Lacazette'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [96.4, 56.1], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 57.7], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.8, 60.8], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 43.3], 'player': {'id': 3236, 'name': 'Sergi Darder Moll'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.5, 46.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 40.9], 'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 35.2], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 42.2], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a4b52f78-6cfb-412e-acef-ff00f162b84f,,Wayward,0.010800716,Normal,Open Play,,,,,,Marseille,147,00:28:55.791,Shot,
,,,,,,,,,,,,,,0.255651,,,,,,,,,,,,,,34333468-14a7-4915-bd0a-d796a8d1beb8,1308,,"[110.2, 29.2]",3829472,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,66,Marseille,147,['b4923948-77b2-46c1-9f98-be72e38656c9'],13,,Left Foot,"[115.3, 34.1, 0.2]",True,"[{'location': [95.3, 34.4], 'player': {'id': 5480, 'name': 'Corentin Tolisso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.4, 33.7], 'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 32.8], 'player': {'id': 3103, 'name': 'Milan Biševac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 38.4], 'player': {'id': 2983, 'name': 'Jérémy Morel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.8, 32.3], 'player': {'id': 4410, 'name': 'Christophe Jallet'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.1, 31.9], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.0, 36.3], 'player': {'id': 25199, 'name': 'Lucas Silva Borges'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 37.3], 'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.9, 22.1], 'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.1, 34.3], 'player': {'id': 2947, 'name': 'Anthony Lopes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",efdbf86c-00c4-4586-8b84-67a3fc964465,,Saved,0.14886494,Normal,Open Play,,,,,,Marseille,147,00:34:13.526,Shot,
