50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.343494,,,,,,,,,,,,1ead1b4b-81f8-4eb2-911b-51b72246b100,1113,,,"[99.2, 26.9]",3901216,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edinson Roberto Cavani Gómez,4319.0,Left Wing,56,Paris Saint-Germain,131,"['d65ae8f1-0ae2-4153-a18d-14e326ca6b92', 'e0e9b737-7908-4a57-9916-e37fd8e78566']",8,,Right Foot,,"[109.3, 30.9]",,"[{'location': [109.4, 28.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.6, 29.3], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.6, 30.3], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 33.1], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 32.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 31.2], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.0, 41.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 33.8], 'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.4, 41.8], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.0, 36.4], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 34.8], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.5, 34.7], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.9, 41.1], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 23.3], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 41.0], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.6, 38.3], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Blocked,0.05978967,Normal,Free Kick,,,,,,Paris Saint-Germain,131,00:24:08.270,Shot,
,,,,,,,,,,,,,,,0.905488,,,,,,,,,,,,63296560-f514-40fe-93a1-581d9b997515,1144,,,"[109.1, 29.7]",3901216,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,59,Paris Saint-Germain,131,['1952d4f2-252d-491b-ae1e-223c3baff04e'],53,,Right Foot,,"[120.0, 43.9, 5.0]",True,"[{'location': [100.9, 35.4], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 40.6], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.3, 35.4], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 42.4], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 37.6], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.4, 38.8], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 54.4], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 34.8], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 44.9], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.7, 44.1], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",dd826ad7-40f4-4800-99bc-2982bff79dd2,,Off T,0.37860432,Lob,Open Play,,,,,,Paris Saint-Germain,131,00:24:53.091,Shot,
,,,,,,,,,,,,,,,0.015693,,,,,,,,,,,,abe7f38d-56b9-4e4f-8d99-eac55df2d5b4,1251,,,"[96.2, 44.2]",3901216,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,69,Paris Saint-Germain,131,"['13a1a48f-c673-4de2-9378-c29bd391b598', '8c030c3d-cdde-426b-8f83-6ca4ce5db5bb', '96fcea0a-f043-4b8b-9ef1-10e38b702b31']",44,,Left Foot,,"[97.3, 44.0]",,"[{'location': [96.0, 30.5], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.5, 38.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.3, 63.2], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.5, 44.6], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.8, 51.1], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.2, 50.3], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.3, 44.3], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.6, 54.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 26.3], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.3, 30.5], 'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 48.1], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.7, 40.7], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 66.8], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 51.9], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ad0f738b-7d17-486c-9c38-d2f7164e9668,,Blocked,0.05799304,Normal,Open Play,,,,,,Paris Saint-Germain,131,00:27:44.958,Shot,True
,,,,,,,,,,,,,,,0.665904,,,,,,,,,,,,67c561f6-a217-493d-b86a-21855fb213d9,1472,,,"[110.2, 38.7]",3901216,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcos Aoás Corrêa,4372.0,Right Center Back,81,Paris Saint-Germain,131,['35f2144c-5b69-4791-8eca-9f98bb3df1b6'],52,,Head,,"[120.0, 37.1, 3.6]",,"[{'location': [108.7, 39.7], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.4, 48.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.1, 44.4], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.9, 36.5], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.8, 37.0], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.4, 52.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 41.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 37.6], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.6, 34.9], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.6, 38.3], 'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.6, 46.9], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 39.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 49.3], 'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.1, 45.9], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",510215d6-a0f0-418e-86fb-00808bc708d0,,Off T,0.054643944,Normal,Open Play,,,,,,Paris Saint-Germain,131,00:34:52.699,Shot,
,,,,,,,,,,,,,,,0.49124,,,,,,,,,,,,1624bc47-4008-45b7-b62e-562bb85a04c2,1594,,,"[107.4, 49.4]",3901216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,86,Paris Saint-Germain,131,"['916a11c3-416e-48e4-bdd1-7c82bec75494', 'ae2bc80e-890c-4f52-acdc-9e2f1ef2e3ad']",54,,Left Foot,,"[117.2, 43.2, 1.1]",True,"[{'location': [91.6, 54.0], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 49.0], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 34.3], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.0, 43.9], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.6, 63.6], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.5, 50.1], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 46.5], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [84.2, 53.7], 'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.4, 28.5], 'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.3, 42.2], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [87.5, 52.2], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.2, 42.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",27254969-6a05-43e3-8878-79372294f4b0,,Saved,0.12599364,Volley,Open Play,,,,,,Paris Saint-Germain,131,00:36:54.768,Shot,True
,,,,,,,,,,,,,,,1.411089,,,,,,,,,,,,aa53f038-1962-4dcc-9166-2b2916edc104,1675,,,"[103.8, 26.6]",3901216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,88,Paris Saint-Germain,131,['048c65bb-18c4-46be-adc2-55c8e7b04009'],14,,Right Foot,,"[120.0, 49.5, 4.7]",,"[{'location': [101.0, 28.1], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 35.1], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 33.7], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.6, 26.3], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.6, 30.8], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 33.5], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 40.7], 'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.7, 38.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.7, 39.1], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.7, 45.5], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.5, 34.4], 'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.8, 36.4], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Off T,0.056423116,Normal,Open Play,,,,,,Paris Saint-Germain,131,00:38:14.109,Shot,
,,,,,,,,,,,,,,,0.56853,,,,,,,,,,,,872d4d5d-47e8-44bf-b850-28207516c87b,1682,,,"[107.9, 25.7]",3901216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Edinson Roberto Cavani Gómez,4319.0,Left Wing,90,Paris Saint-Germain,131,['063448bf-7143-46f6-b0b2-a502cf1b2264'],53,,Left Foot,,"[120.0, 32.2, 5.3]",,"[{'location': [106.2, 29.4], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 35.2], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 46.3], 'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 36.8], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.3, 35.0], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",021751e0-667f-4638-964c-dbd634a68888,True,Off T,0.12515905,Normal,Open Play,,,,,,Paris Saint-Germain,131,00:38:53.043,Shot,
,,,,,,,,,,,,,,,0.072587,,,,,,,,,,,,e226f8bb-fbfa-4e0d-ae43-4ce7b677b7b8,1771,,,"[103.5, 28.2]",3901216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saïdi Ntibazonkiza,106683.0,Left Wing,95,Caen,140,"['1c006416-eb38-438e-b431-922843c97507', '46744582-04b3-433f-8598-ab4530ad189a']",54,,Right Foot,,"[104.6, 29.2]",,"[{'location': [105.5, 48.0], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 36.0], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.8, 25.5], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 29.6], 'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 33.9], 'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 28.2], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 37.5], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 52.2], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.5, 33.7], 'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.6, 37.6], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.9, 32.6], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",3508a9ab-2da0-4c83-b6b4-69105c7bbe5b,,Blocked,0.052020207,Normal,Open Play,,,,,,Caen,140,00:41:54.325,Shot,
,,,,,,,,,,,,,,,0.464442,,,,,,,,,,,,4b0d6d83-ece9-4ab9-a6e4-2f950b0e6d58,1778,,,"[110.0, 39.5]",3901216,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Michaël Jordan Nkololo,4539.0,Center Forward,96,Caen,140,"['1c3dadd8-7cf7-4daf-9d00-f5f20eaf1a5e', '62bb3114-a793-41ad-ae1f-89802eb77062', 'ea130f4b-74a6-4ad8-9f24-d30f36701f0f']",26,True,Head,,"[118.6, 37.9]",,"[{'location': [107.9, 47.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.8, 36.9], 'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 36.1], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [119.1, 41.0], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 37.9], 'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 29.4], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 32.9], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.8, 43.6], 'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 35.4], 'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.2, 34.6], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.3, 26.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.5, 40.3], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",4ca88ccd-19aa-4e0c-8b23-a0c0b9de1c9f,,Blocked,0.076207586,Normal,Open Play,,,,,,Caen,140,00:42:26.989,Shot,True
,,,,,,,,,,,,,,,0.524536,,,,,,,,,,,,0596bfbe-a16b-41b8-8941-d84fb8edea14,1822,,,"[104.1, 34.4]",3901216,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saïdi Ntibazonkiza,106683.0,Left Wing,99,Caen,140,['853febe5-7663-4f4f-ac24-ab2ad57e1c5a'],41,,Right Foot,,"[115.8, 39.6, 1.9]",True,"[{'location': [105.2, 46.7], 'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.6, 28.3], 'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 39.2], 'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 43.4], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 52.4], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.2, 39.2], 'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",584be5d0-cb82-4ccc-9542-73b47c22e1f1,,Saved,0.21244675,Normal,Open Play,,,,,,Caen,140,00:43:41.679,Shot,
