50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fd5fd3c9-c158-437d-a9c7-55ddae6945cd,1516,,,"[61.4, 59.9]",3900615,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guillaume Gillet,4380.0,Right Defensive Midfield,97,Gazélec Ajaccio,160,"['98156671-3648-4159-8c19-22b0aa56c4d4', '98ca104f-6811-4a60-9c9f-a213212ddd69']",16,,,,,,,,,,,,,,,,,Nantes,144,00:42:16.696,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5f2371a6-c759-4bb2-84b2-3b424735b2af,1574,,,"[56.6, 77.6]",3900615,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssouf Sabaly,3404.0,Right Back,105,Gazélec Ajaccio,160,"['3aa243d3-d39b-4675-8ef7-cc27feb4895f', 'ecf807f2-11d0-4f78-b3da-c784a201af9c']",7,,,,,,,,,,,,,,,,,Nantes,144,00:00:07.048,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,18d46c50-26e7-4734-9167-2ba96c0f4775,1842,,,"[87.9, 45.1]",3900615,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,128,Gazélec Ajaccio,160,"['4c61fef2-78ae-42bc-a39a-ee71ad8a5479', '6a8d1076-4d18-4785-a919-2bcb2e5228be']",18,,,,,,,,,,,,,,,,,Nantes,144,00:09:18.569,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,02beb176-fad3-4c3d-8191-6961f46392d5,2788,,,"[45.1, 69.5]",3900615,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Ducourtioux,401509.0,Right Defensive Midfield,175,Nantes,144,"['1314c3cb-9852-4c30-bec3-6125321dbce2', '2bfda939-37b7-4342-b476-9857ed08289e', '3ca8d7d7-1b7b-4989-be96-409299529f78']",31,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:31.731,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5bcbb591-3f34-46ac-9e4b-1b9c8b34c9c1,3176,,,"[55.9, 7.1]",3900615,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damjan Đoković,31911.0,Left Defensive Midfield,194,Nantes,144,"['42c298a1-15d3-4fe5-baa0-a23a5bb329d5', '5de181c3-4244-4f58-af04-a2436d17d67a']",57,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:57.386,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b3fb461d-8986-47ec-8641-f72ef65fa61a,3186,,,"[5.6, 74.1]",3900615,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Coeff,7428.0,Right Back,194,Nantes,144,"['2aaec400-5704-41bd-bbc6-f460bdd3ead1', '40b2ea6f-ece7-4a30-924f-4c532ed356c9', '92ad8bd0-a85b-4dbd-9359-8b5138bdfff2']",9,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:09.302,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1a386da4-e4f5-49dc-b4c0-40b1425dcdc5,3256,,,"[4.3, 15.1]",3900615,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Jean Antoine Martínez,3207.0,Left Back,197,Nantes,144,"['23907676-0a44-4c7b-8fb7-7aaeb015aaad', '903306b7-576a-441f-827f-324266a06547', 'e2c04835-b88a-41cc-b864-dda6aa3349b6']",28,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:28.818,Dribbled Past,
,,,,,,,,,,,,,,,,,,0.415478,,,,,,,,,,,55d208dc-f590-41ed-813b-6d03975b2f41,523,,,"[85.2, 38.9]",3900615,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amos Youga,7389.0,Left Defensive Midfield,28,Gazélec Ajaccio,160,"['61b53bb2-8436-4a17-bc15-73f8671f911a', 'fe05026d-9bd2-4145-988a-c11eafa28b58']",25,,Right Foot,"[101.6, 38.3]",True,"[{'location': [96.1, 38.5], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.5, 39.1], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.5, 43.3], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 37.6], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.1, 36.7], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 25.7], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.9, 44.2], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.8, 40.0], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.4, 52.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 51.5], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 34.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 39.6], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.8, 50.9], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.1, 54.5], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.5, 52.2], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.6, 37.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.0, 36.1], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.9, 25.3], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",8edf02e6-b34e-4285-991c-d45e71a5cfac,,Blocked,0.016675068,Normal,Open Play,,,,,,Gazélec Ajaccio,160,00:12:25.491,Shot,
,,,,,,,,,,,,,,,,,,0.831204,,,,,,,,,,,f6b07dd3-f7c3-429b-b26b-c7ff6525812e,585,,,"[107.2, 34.6]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Emiliano Sala,3114.0,Center Forward,31,Nantes,144,"['14d750a2-5ec8-4796-b135-5b81923c598e', '89c2e6e5-5313-4336-aafc-00b043e63199']",43,,Right Foot,"[120.0, 42.7, 0.5]",True,"[{'location': [97.8, 36.8], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 32.9], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 37.2], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 41.9], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 40.6], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 34.4], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 42.9], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 37.4], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",fb06ddaf-9c6c-438e-9bb4-834d1bce3fbb,,Goal,0.3807746,Normal,Open Play,,,,,,Nantes,144,00:13:43.159,Shot,True
,,,,,,,,,,,,,,,,,,1.411331,,,,,,,,,,,228ac9de-9db7-490b-8c08-ea93fb134774,657,,,"[116.5, 22.0]",3900615,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Sala,3114.0,Center Forward,35,Nantes,144,['cc0c9b76-4fd0-45c5-b6c0-52e01a4c895d'],5,,Head,"[119.5, 35.4, 2.1]",,"[{'location': [117.3, 41.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 35.7], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.6, 29.8], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.7, 20.9], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.6, 23.7], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.9, 32.0], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 51.4], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 21.7], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 29.6], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 38.8], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.6, 37.8], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.4, 32.5], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.7, 49.8], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Saved,0.007756531,Normal,Open Play,,,,,,Nantes,144,00:16:05.999,Shot,
,,,,,,,,,,,,,,,,,,0.627577,,,,,,,,,,,3c220983-cdce-4854-ac6e-b48fbffe3f7f,765,,,"[106.0, 31.7]",3900615,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,41,Nantes,144,['696b3216-c4b8-4bd8-829b-633dc79e3dcc'],28,,Right Foot,"[120.0, 34.8, 0.2]",True,"[{'location': [107.7, 38.3], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.4, 30.5], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 25.4], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.6, 35.8], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 43.5], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.5, 23.6], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",dd15496c-aada-4c5b-b2a7-25cf998e5716,,Off T,0.18515174,Normal,Open Play,,,,,,Nantes,144,00:18:28.568,Shot,
,,,,,,,,,,,,,,,,,,0.805272,,,,,,,,,,,f0af0496-f346-4eb0-b0db-2ddb2bc5d8c2,905,,,"[108.6, 39.4]",3900615,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,53,Nantes,144,"['973765be-ceb0-45ad-b913-ac343929c39d', 'e7a48f3d-c545-4c92-ab90-b8c300e9103d']",55,,Right Foot,"[120.0, 37.1, 0.6]",True,"[{'location': [109.7, 40.5], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 41.1], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 45.6], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 37.1], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 55.1], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.5, 53.9], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",0a627827-78e3-4dea-bb6a-128b9c818aec,,Goal,0.6619476,Normal,Open Play,,,,,,Nantes,144,00:22:55.302,Shot,True
,,,,,,,,,,,,,,,,,,2.02225,,,,,,,,,,,038f8ea2-d335-4e8b-bbbb-84e1c2f83ee3,958,,,"[111.1, 35.7]",3900615,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Mayi,7430.0,Left Midfield,56,Gazélec Ajaccio,160,"['bac5b7ba-1437-4a86-beec-e1e0015cb1c1', 'fee0f32f-0eed-4463-98a0-70f923ae23bf']",4,True,Head,"[120.0, 38.4, 0.5]",,"[{'location': [112.5, 36.5], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 40.5], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 48.9], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.7, 31.8], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 18.2], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 36.7], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 36.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 20.2], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 43.8], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.3, 35.8], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.2, 15.4], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.2, 35.4], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",fbbc9a12-9d07-4267-9271-7bc065c25b28,True,Goal,0.13886198,Normal,Open Play,,,,,,Gazélec Ajaccio,160,00:25:04.305,Shot,True
,,,,,,,,,,,,,,,,,,0.145087,,,,,,,,,,,4058fbc7-6e78-4357-822a-58c1d442fd53,1079,,,"[84.3, 33.5]",3900615,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,69,Gazélec Ajaccio,160,"['288a26ab-7bf4-4873-b150-207b48756a55', 'c6e3cfc6-6347-4fb6-9d8d-49828f2b02e4']",47,,Left Foot,"[89.1, 34.0]",,"[{'location': [84.7, 31.9], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.4, 50.6], 'player': {'id': 31687, 'name': 'Adryan Oliveira Tavares'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [90.9, 40.9], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [89.7, 34.1], 'player': {'id': 7350, 'name': 'Birama Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 51.7], 'player': {'id': 10746, 'name': 'Ermir Lenjani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 41.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 41.1], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 36.0], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.3, 21.5], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 39.1], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.0, 48.3], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.7, 58.4], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.1, 45.3], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.1, 39.9], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.8, 42.7], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.4, 13.4], 'player': {'id': 7430, 'name': 'Kévin Mayi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",90b72dab-fda6-492a-84a9-0edc6adda77c,,Blocked,0.005893848,Normal,Open Play,,,,,,Gazélec Ajaccio,160,00:29:47.414,Shot,
,,,,,,,,,,,,,,,,,,0.100819,,,,,,,,,,,38b69218-2d40-498e-9f75-bdb66c6577a3,1201,,,"[109.2, 34.8]",3900615,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Mayi,7430.0,Left Midfield,73,Gazélec Ajaccio,160,['9b9fbf82-7f33-4aa1-b9ca-0aa013be4173'],25,,Right Foot,"[110.7, 35.7, 0.6]",,"[{'location': [103.6, 38.3], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 41.6], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 23.6], 'player': {'id': 4380, 'name': 'Guillaume Gillet'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.7, 36.3], 'player': {'id': 3404, 'name': 'Youssouf Sabaly'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.4, 36.0], 'player': {'id': 25377, 'name': 'Rémy Riou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 37.5], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.4, 31.1], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",e8762e12-6b37-47f4-aae4-52208c736685,True,Saved,0.29371452,Normal,Open Play,,,,,,Gazélec Ajaccio,160,00:32:25.244,Shot,
,,,,,,,,,,,,,,,,,,1.356626,,,,,,,,,,,e88cfc81-9ced-467a-9382-3bec4001e863,1358,,,"[106.4, 34.6]",3900615,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Guillaume Gillet,4380.0,Right Defensive Midfield,86,Nantes,144,"['207b3351-c3e8-4f90-9c03-27ef376b4051', '40ae3d2f-a157-49b9-ba79-6665e3c988c8']",9,True,Head,"[120.0, 33.5, 1.4]",,"[{'location': [97.8, 33.4], 'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.8, 36.3], 'player': {'id': 7603, 'name': 'Jérémie Bréchet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 35.1], 'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 33.2], 'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 38.2], 'player': {'id': 2953, 'name': 'Abdou Kader Mangane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 40.9], 'player': {'id': 401505, 'name': 'Jacques Zoua Daogari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.9, 42.8], 'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 42.2], 'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.1, 38.5], 'player': {'id': 401508, 'name': 'Clément Maury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 56.8], 'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.0, 56.6], 'player': {'id': 3375, 'name': 'Adrien Thomasson'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.2, 35.7], 'player': {'id': 3004, 'name': 'Oswaldo Augusto Vizcarrondo Araújo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.3, 37.8], 'player': {'id': 3114, 'name': 'Emiliano Sala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.2, 44.2], 'player': {'id': 401478, 'name': 'Rémi Gomis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.2, 32.6], 'player': {'id': 12351, 'name': 'Alejandro Bedoya'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",f1fa57d0-adc5-461b-a92d-7e5a437aeb6e,,Off T,0.021164369,Normal,Open Play,,,,,,Nantes,144,00:37:09.604,Shot,True
