50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.652328,,,,,,,,,,,,,9527d5ef-7859-42c6-a84b-e63193565891,2950,,"[2.7, 21.5]",3879826,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Urby Emanuelson,8463.0,Left Defensive Midfield,184,Frosinone,291,"['34f3af4b-a07e-4124-bbd2-dc65db51ed5f', '50570029-73b5-4944-97c6-f8d6ef6f7329', 'a5221da8-854a-4a40-9fd1-61c903aff2b0']",48,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:48.865,Pressure,
,,,,,,,,,,,,,,,,,,0.243678,,,,,,,,,,,,,77ec46cc-536c-46c0-88b8-ab1096672c12,2954,,"[7.4, 49.2]",3879826,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,184,Frosinone,291,"['70acbb0e-3e7b-4470-897c-5d5161c37354', '7f9caf35-c281-4677-98e8-948b37b9ead2']",51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:51.576,Pressure,
,,,,,,,,,,,,,,,,,,2.002546,,,,,,,,,,,,,adfdc69d-fbde-4624-8a12-08e6fb13c204,2960,,"[8.1, 16.7]",3879826,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Crivello,296873.0,Left Back,185,Hellas Verona,226,,9,,,,,,,,,,,,,,,,,,Frosinone,291,00:45:09.546,Pressure,
,,,,,,,,,,,,,,,,,,0.46642,,,,,,,,,,,,,46056d42-f3d9-41f8-9a67-056c8541aa84,2978,,"[27.8, 22.3]",3879826,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ciofani,13613.0,Center Forward,187,Hellas Verona,226,,2,,,,,,,,,,,,,,,,,,Frosinone,291,00:46:02.044,Pressure,
,,,,,,,,,,,,,,,,,,0.335758,,,,,,,,,,,,,7aac3f55-b0b5-4537-8cb7-daeb1d055615,2986,,"[41.5, 26.7]",3879826,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Soddimo,11608.0,Center Attacking Midfield,188,Frosinone,291,,9,,,,,,,,,,,,,,,,,,Frosinone,291,00:46:09.498,Pressure,
,,,,,,,,,,,,,,,,,,1.158936,,,,,,,,,,,,,e4889fe4-f87b-4dcd-bbc7-9dce68c66080,2993,,"[35.5, 46.3]",3879826,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,188,Frosinone,291,"['90dee166-515f-486d-97bc-e0cd558a97e8', 'eb339041-ec6f-47be-9f8b-11163608f029']",17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:46:17.944,Pressure,
,,,,,,,,,,,,,,,,,,2.826659,,,,,,,,,,,,,83fed499-7feb-4b5e-8886-ac3a66fea5fc,3010,,"[21.4, 3.2]",3879826,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Roberto Crivello,296873.0,Left Back,190,Hellas Verona,226,"['cb162e88-cc86-4582-9019-92176e0b412f', 'f3eddc17-bd19-4bb9-b641-e75ef81a0b01']",32,,,,,,,,,,,,,,,,,,Frosinone,291,00:47:32.686,Pressure,
,,,,,,,,,,,,,,,,,,0.205322,,,,,,,,,,,,,5a6c038c-c69f-4cad-8aef-62febcdc4e49,3020,,"[63.3, 29.2]",3879826,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Viviani,7770.0,Right Defensive Midfield,191,Frosinone,291,,15,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:15.693,Pressure,
,,,,,,,,,,,,,,,,,,2.517924,,,,,,,,,,,,,6c9845c3-e9f4-488c-b8a4-32b26bdf813c,3026,,"[23.8, 28.1]",3879826,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vangelis Moras,31488.0,Right Center Back,191,Frosinone,291,['1a7a5e5b-8437-4ba3-8560-178dc1b91242'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:21.801,Pressure,
,,,,,,,,,,,,,,,,,,0.748624,,,,,,,,,,,,,3506665d-994d-4d8b-b4c9-04a2e82e3d9b,3027,,"[22.5, 27.4]",3879826,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Urby Emanuelson,8463.0,Left Defensive Midfield,191,Frosinone,291,,23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:23.519,Pressure,
,,,,,,,,,,,,,,,,,,0.474912,,,,,,,,,,,,,b124dee4-d694-4e64-aa2c-9100c9cc44b5,3035,,"[49.9, 24.1]",3879826,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Ignacio Gómez Taleb,386651.0,Left Midfield,191,Frosinone,291,"['471b3684-c033-4972-b761-d8d279bf0b06', 'b0176c56-66d2-4604-9c11-38629a97f440']",30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:30.533,Pressure,
,,,,,,,,,,,,,,,,,,0.337506,,,,,,,,,,,,,f0a7ef6f-bb0b-494e-8196-5375cb784d6f,3045,,"[64.4, 34.7]",3879826,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Crivello,296873.0,Left Back,191,Frosinone,291,,38,,,,,,,,,,,,,,,,,,Frosinone,291,00:48:38.607,Pressure,
,,,,,,,,,,,,,,,,,,1.760825,,,,,,,,,,,,,51e5a681-09e7-4faf-97cf-c2c503f32871,3059,,"[10.1, 9.0]",3879826,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Alessandro Frara,386512.0,Left Defensive Midfield,193,Hellas Verona,226,"['5cf9ea21-7086-4e9c-8b56-4c95b0f46706', 'a6b28a5d-c8e1-4e65-9111-3d3db770fb92', 'f0de9421-80ac-4967-8b77-e121f6fa48cd']",49,,,,,,,,,,,,,,,,,,Frosinone,291,00:49:49.591,Pressure,
,,,,,,,,,,,,,,,,,,0.489028,,,,,,,,,,,,,31b5bbf2-2451-463d-945f-f956f5956545,33,,"[94.4, 25.3]",3879826,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Wing,3,Hellas Verona,226,['422bc45c-709c-4455-9d3e-6de0d0178fe1'],23,,Left Foot,"[103.8, 39.9]",True,"[{'location': [117.3, 39.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.7, 53.2], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.7, 42.1], 'player': {'id': 398941, 'name': 'Vasyl Pryyma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.4, 46.6], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.4, 34.7], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 29.1], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.3, 32.4], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.7, 46.6], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.2, 56.7], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [85.8, 28.4], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 54.0], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.9, 39.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 38.0], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.2, 58.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",cfa39765-3f66-4364-a083-7a9e52b36621,,Wayward,,0.024591811,Normal,Open Play,,,,,,Hellas Verona,226,00:00:23.850,Shot,
,,,,,,,,,,,,,,,,,,0.408321,,,,,,,,,,,,,1dc96318-43de-4908-b8ca-d862b8c22ea9,36,,"[110.2, 50.4]",3879826,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boško Janković,26442.0,Right Wing,3,Hellas Verona,226,['01560cbd-73cf-479b-b3cf-4cf14a1057ec'],25,,Left Foot,"[111.4, 49.9]",True,"[{'location': [108.1, 36.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.5, 37.5], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 48.7], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 37.9], 'player': {'id': 398941, 'name': 'Vasyl Pryyma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.6, 44.2], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.5, 34.8], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 27.9], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 39.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Wayward,,0.39470482,Normal,Open Play,,,,,,Hellas Verona,226,00:00:25.152,Shot,
,,,,,,,,,,,,,,,,,,0.516056,,,,,,,,,,,,,c8870076-cec8-4cff-af63-5dee9e3da961,262,,"[102.5, 31.6]",3879826,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Wing,14,Hellas Verona,226,"['8375f2b0-f17b-4bd2-abba-6740697b7963', 'fc5f05fb-1c3f-444e-aca7-1dc011eed54a']",51,,Left Foot,"[120.0, 38.8, 5.2]",True,"[{'location': [106.7, 44.6], 'player': {'id': 398941, 'name': 'Vasyl Pryyma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 39.1], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 37.0], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 47.6], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.6, 33.8], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.4, 44.3], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 38.1], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 47.7], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.6, 45.3], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 42.8], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",a27b8117-921f-48cb-a3b7-46448a514783,,Off T,,0.15835954,Normal,Open Play,,,,,,Hellas Verona,226,00:05:51.853,Shot,True
,,,,,,,,,,,,,,,,,,0.541043,,,,,,,,,,,,,5be1993b-c16b-4046-8b60-21963d237032,477,,"[108.8, 44.7]",3879826,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Russo,386509.0,Right Center Back,32,Frosinone,291,"['32c8fa90-3058-44be-8490-43c9ef5234f0', '82ce948f-1f5c-49ba-80aa-6dc9a45b29da']",25,,Right Foot,"[120.0, 41.5, 1.9]",True,"[{'location': [115.9, 41.5], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.3, 40.4], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.5, 47.5], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.2, 40.8], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.5, 38.8], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.8, 33.5], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 25.2], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 35.2], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.1, 45.1], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.6, 38.3], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 35.8], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 34.2], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 35.2], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.5, 36.3], 'player': {'id': 7966, 'name': 'Filip Helander'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 27.2], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 14.1], 'player': {'id': 8463, 'name': 'Urby Emanuelson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",,,Goal,,0.1262766,Half Volley,Open Play,,,,,,Frosinone,291,00:14:25.702,Shot,True
,,,,,,,,,,,,,,,,,,1.133207,,,,,,,,,,,,,57c86583-58fd-48e6-95d0-70f5924c3310,490,,"[93.7, 43.8]",3879826,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,33,Hellas Verona,226,['645465ad-bfaf-478c-b68c-bee9e5e6418d'],22,,Right Foot,"[120.0, 46.2, 2.2]",,"[{'location': [118.2, 40.4], 'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.5, 33.6], 'player': {'id': 8463, 'name': 'Urby Emanuelson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [86.3, 41.5], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 51.3], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.9, 42.0], 'player': {'id': 386509, 'name': 'Adriano Russo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 35.2], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.7, 51.7], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.3, 41.3], 'player': {'id': 398941, 'name': 'Vasyl Pryyma'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 38.3], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.4, 37.2], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.2, 43.3], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.7, 32.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.1, 39.7], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.1, 59.8], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",11142292-d597-41bd-a69f-1cb53e0f8427,,Off T,,0.028589752,Half Volley,Open Play,,,,,,Hellas Verona,226,00:15:22.915,Shot,
,,,,,,,,,,,,,,,,,,0.223747,,,,,,,,,,,,,afdd8d68-92c7-43f3-8451-37c94260e23b,695,,"[104.8, 39.7]",3879826,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,51,Frosinone,291,"['66dc140e-33e9-4dd3-85f3-348705e42d91', '7a0e4cb3-7bff-45e2-afe9-b42db7d7c907']",26,,Right Foot,"[108.4, 40.9]",True,"[{'location': [100.1, 41.1], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 47.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 46.1], 'player': {'id': 386651, 'name': 'Juan Ignacio Gómez Taleb'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.4, 45.0], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 46.7], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 41.2], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 39.1], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 40.5], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 44.5], 'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 44.7], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.5, 50.5], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.9, 14.9], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,,0.06361286,Half Volley,Open Play,,,,,,Frosinone,291,00:24:26.752,Shot,
,,,,,,,,,,,,,,,,,,0.288842,,,,,,,,,,,,,417fce7d-f637-40a0-9aaa-3c5e0a0d9f3b,704,,"[82.2, 51.3]",3879826,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Gucher,30911.0,Center Defensive Midfield,51,Frosinone,291,"['507564fc-c7fa-4a6b-9494-ca1a3a618477', 'f55bf701-cc88-430e-89cb-31fb36b0c4c0']",32,,Right Foot,"[89.1, 50.4]",,"[{'location': [118.2, 40.7], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.2, 72.5], 'player': {'id': 7462, 'name': 'Aleandro Rosi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [77.9, 27.4], 'player': {'id': 296873, 'name': 'Roberto Crivello'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.2, 64.2], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 53.7], 'player': {'id': 20636, 'name': 'Mirko Gori'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.9, 41.2], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.5, 34.1], 'player': {'id': 386512, 'name': 'Alessandro Frara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.5, 27.1], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [85.5, 55.8], 'player': {'id': 20252, 'name': 'Luca Toni'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [85.1, 49.3], 'player': {'id': 8463, 'name': 'Urby Emanuelson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.3, 51.3], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 47.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [87.5, 27.9], 'player': {'id': 26442, 'name': 'Boško Janković'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [99.6, 49.6], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 58.8], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 44.9], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 35.2], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,,0.006685754,Normal,Open Play,,,,,,Frosinone,291,00:24:32.945,Shot,
,,,,,,,,,,,,,,,,,,1.654909,,,,,,,,,,,,,0c9b5f1b-c92d-44e0-8b7a-4c475a60d233,763,,"[88.1, 11.1]",3879826,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Crivello,296873.0,Left Back,53,Frosinone,291,['b1bfad49-a8ee-4fa0-b46d-24f1c6a1f3fb'],52,,Left Foot,"[120.0, 40.1, 3.8]",,"[{'location': [100.2, 42.2], 'player': {'id': 386650, 'name': 'Michelangelo Albertazzi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.8, 23.7], 'player': {'id': 7949, 'name': 'Artur Ioniţă'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 37.3], 'player': {'id': 8274, 'name': 'Pierluigi Gollini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 14.6], 'player': {'id': 7770, 'name': 'Federico Viviani'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.6, 34.6], 'player': {'id': 8421, 'name': 'Matteo Bianchetti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 21.8], 'player': {'id': 31488, 'name': 'Vangelis Moras'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 11.4], 'player': {'id': 11342, 'name': 'Eros Pisano'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 41.1], 'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.3, 23.3], 'player': {'id': 23470, 'name': 'Luca Paganini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.0, 3.6], 'player': {'id': 8793, 'name': 'Oliver Kragl'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",641630a8-8340-4531-b9d7-70e69e3642ba,,Off T,,0.0044486057,Lob,Open Play,,,,,,Frosinone,291,00:25:52.908,Shot,
