50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70d7712d-93ba-4a67-a544-41092ebcdf78,2425,,"[46.4, 30.7]",3879540,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josef Alexander Martínez Mencia,12619.0,Right Center Forward,98,Chievo,231,['3a531c00-6535-4c56-a6f5-5bd94ad61c9b'],13,,,,,,,,,,,,,,,,,Torino,241,00:12:13.957,Block,
,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,308dfb7e-488d-4b0e-9b92-c0c6ed1de1a1,2542,,"[93.3, 45.9]",3879540,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,110,Torino,241,['2ba2f930-fc70-4f3f-b617-a84cddaa2f8d'],29,,,,,,,,,,,,,,,,,Chievo,231,00:15:29.109,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6744dad6-87d4-4bc6-a675-c5453fa85c49,2547,,"[34.2, 35.8]",3879540,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabrizio Cacciatore,7050.0,Left Back,110,Torino,241,['a4b527d5-0612-4b29-828c-afe2541fe7e9'],35,,,,,,,,,,,,,,,,,Chievo,231,00:15:35.871,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff756ea7-583d-455a-8c88-381b9981fd61,2549,,"[26.2, 55.0]",3879540,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Sebastian Frey,23324.0,Right Back,110,Torino,241,,38,,,,,,,,,,,,,,,,,Chievo,231,00:15:38.256,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6bf7686f-a4ef-4a31-b7e0-3ca5084135f9,2572,,"[19.1, 42.0]",3879540,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Boštjan Cesar,8877.0,Left Center Back,111,Torino,241,,21,,,,,,,,,,,,,,,,,Chievo,231,00:16:21.720,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aaed689f-425d-45cf-8689-e7e2999a0247,2717,,"[3.5, 70.0]",3879540,70,,,True,,,,,,,,,,,,,,,,,,,,2,From Corner,Giampiero Pinzi,386657.0,Center Defensive Midfield,122,Torino,241,['bb67a93b-336e-4586-9a9d-eb3c7ac75dd3'],13,,,,,,,,,,,,,,,,,Chievo,231,00:25:13.084,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,674b986c-b62e-4672-bf8f-ef183f64213b,2839,,"[71.5, 11.5]",3879540,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniele Baselli,7465.0,Left Center Midfield,128,Torino,241,,29,,,,,,,,,,,,,,,,,Torino,241,00:29:29.700,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,321a861f-9db8-4ded-9efd-cd8cc545de1f,3083,,"[37.0, 64.1]",3879540,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,133,Chievo,231,,35,,,,,,,,,,,,,,,,,Torino,241,00:36:35.385,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc72d46f-be1b-4416-9496-cec7f6a69a06,3128,,"[62.9, 16.0]",3879540,82,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Meggiorini,11643.0,Left Center Forward,134,Torino,241,['04853206-b559-4a4c-aae7-07475f4c97b4'],20,,,,,,,,,,,,,,,,,Chievo,231,00:37:20.065,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,209d0641-6e95-42fc-b95c-b0b810fcdc7a,3172,,"[61.0, 15.2]",3879540,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Nahuel Castro,7049.0,Center Attacking Midfield,135,Torino,241,['6f3e66e2-0513-456a-9831-b05f46547325'],3,,,,,,,,,,,,,,,,,Chievo,231,00:38:03.407,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,208be9d5-8d13-4d17-a86b-b4a7ef0f1304,3178,,"[30.7, 60.4]",3879540,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicola Rigoni,7041.0,Right Center Midfield,135,Torino,241,['31c4270b-ee8a-4dc2-ace2-d51ab04f7165'],12,,,,,,,,,,,,,,,,,Chievo,231,00:38:12.353,Block,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,921714a7-a029-4531-b951-7100dfe9f459,3400,,"[100.7, 70.1]",3879540,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,147,Torino,241,['fdccccb9-a7b6-4be2-bf65-8c1f9f0b91d1'],9,,,,,,,,,,,,,,,,,Torino,241,00:45:09.318,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3528d03b-961e-4aee-bd99-c4beef848ff8,3414,,"[18.8, 63.2]",3879540,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Sebastian Frey,23324.0,Right Back,147,Torino,241,['e60991b8-ef7f-42b7-bd1f-1e8ec456cfa1'],18,,,,,,,,,,,,,,,,,Chievo,231,00:45:18.879,Block,
,,,,,,,,,,,,,,,,,0.208487,,,,,,,,,,,,025876ba-5731-42e0-9375-ac1640346aea,83,,"[100.4, 38.0]",3879540,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele Baselli,7465.0,Left Center Midfield,4,Torino,241,"['09afd55b-ba63-4298-b7ec-287ad1908833', '4c965edf-4a52-43f2-a84a-2ee050caf545', 'b346f9f7-283d-41aa-9966-105c3cf9dc82']",28,,Right Foot,"[102.6, 38.1]",True,"[{'location': [95.3, 39.5], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.8, 59.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.5, 44.2], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.6, 37.9], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.3, 43.4], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 52.2], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 55.8], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.4, 41.8], 'player': {'id': 12619, 'name': 'Josef Alexander Martínez Mencia'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.1, 37.8], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.5, 40.6], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 44.3], 'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 36.4], 'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 40.1], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 21.0], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Blocked,0.031290628,Volley,Open Play,,,,,,Torino,241,00:01:28.073,Shot,True
,,,,,,,,,,,,,,,,,0.955478,,,,,,,,,,,,698bf3c4-753d-4596-838d-ecad8ca41f78,92,,"[113.1, 44.4]",3879540,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josef Alexander Martínez Mencia,12619.0,Right Center Forward,4,Torino,241,"['bfdd9391-9f2c-4f59-b956-64804daaa9e3', 'c9e1ef68-6aaf-4f6b-bf66-6c5e968eeb07']",34,True,Head,"[120.0, 44.4, 5.6]",,"[{'location': [113.4, 46.7], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.1, 45.2], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 47.9], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.7, 37.9], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 33.8], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 34.0], 'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 23.8], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.4, 17.5], 'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 16.3], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.5, 19.1], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.7, 41.6], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3effa256-d084-4344-bbb3-64b638e7d3aa,,Off T,0.14015783,Normal,Open Play,,,,,,Torino,241,00:01:34.432,Shot,True
,,,,,,,,,,,,,,,,,1.130283,,,,,,,,,,,,74fe157f-e63b-4299-8e00-bef18fd34908,1074,,"[107.2, 42.0]",3879540,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Pellissier,8644.0,Left Center Forward,36,Chievo,231,['838b404d-3770-4c3e-8ffa-0d0295c29fb3'],36,,Head,"[120.0, 28.5, 0.6]",,"[{'location': [102.8, 30.3], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 42.1], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.5, 34.5], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.5, 36.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 42.5], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.4, 39.3], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.5, 35.4], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.9, 34.9], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",7107d442-087a-42e3-86db-8317c2ddfa90,,Off T,0.061462358,Diving Header,Open Play,,,,,,Chievo,231,00:25:36.085,Shot,
,,,,,,,,,,,,,,,,,1.029972,,,,,,,,,,,,bff68051-c08e-4ffe-924f-540444c98275,1287,,"[105.1, 35.4]",3879540,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,45,Chievo,231,['b33fc337-479c-4a06-8c9b-d16007c3560f'],59,,Head,"[117.3, 41.5, 1.4]",,"[{'location': [94.4, 28.8], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 10.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.0, 33.8], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 21.3], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 33.9], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.5, 38.2], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.8, 38.9], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.2, 42.8], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.1, 19.4], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.6, 43.0], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",7718939d-5a35-4c71-8dab-08c01d603c86,,Saved,0.03472275,Normal,Open Play,,,,,,Chievo,231,00:29:59.784,Shot,
,,,,,,,,,,,,,,,,,1.256566,,,,,,,,,,,,8c12d4c3-e51a-4fad-9244-bcfd48719f8d,1842,,"[92.1, 41.6]",3879540,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josef Alexander Martínez Mencia,12619.0,Right Center Forward,68,Torino,241,['36d3291a-92db-4b74-b329-39ff6dc8120b'],48,,Left Foot,"[120.0, 33.6, 4.9]",,"[{'location': [118.5, 39.9], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 51.5], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.2, 48.1], 'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 47.4], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 56.4], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.6, 41.9], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 36.6], 'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 32.6], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [95.0, 53.1], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.4, 63.4], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.6, 52.1], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.0, 32.8], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [89.6, 12.3], 'player': {'id': 7479, 'name': 'Cristian Molinaro'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",fc7ca1f4-875a-4994-b48c-1365ef5843d5,,Off T,0.029692903,Normal,Open Play,,,,,,Torino,241,00:42:48.921,Shot,
,,,,,,,,,,,,,,,,,0.971413,,,,,,,,,,,,5d22ed5f-37b1-41b0-9f98-7b55ca83b553,2233,,"[92.6, 24.9]",3879540,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,84,Chievo,231,['768030ae-660d-4d58-b95c-5a1a8d1e7793'],16,,Left Foot,"[120.0, 32.6, 4.2]",,"[{'location': [90.6, 26.9], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 45.5], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.1, 21.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.3, 26.8], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 36.2], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.8, 38.3], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.4, 35.6], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.2, 47.3], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.1, 11.5], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",8fab8eee-6621-4926-b61c-9fe89584408e,,Off T,0.014986424,Normal,Open Play,,,,,,Chievo,231,00:06:16.803,Shot,
,,,,,,,,,,,,,,,,,0.785294,,,,,,,,,,,,a6413459-9868-40f3-ac9c-4ee958f435dc,2273,,"[93.9, 43.3]",3879540,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,86,Chievo,231,['52003b50-bae7-43c0-bbf6-7b16fd128feb'],14,,Right Foot,"[117.9, 38.8, 0.2]",True,"[{'location': [118.2, 40.3], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 44.8], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.2, 40.5], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.6, 47.7], 'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 47.8], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.4, 46.6], 'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.3, 46.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.8, 43.3], 'player': {'id': 40427, 'name': 'Cesare Bovo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.4, 31.8], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [86.5, 38.4], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.4, 27.3], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Saved,0.028552642,Normal,Open Play,,,,,,Chievo,231,00:07:14.343,Shot,
,,,,,,,,,,,,,,,,,0.452,,,,,,,,,,,,b272bcf4-a624-424b-be5c-2384f6b8475f,2277,,"[117.6, 26.7]",3879540,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,86,Chievo,231,['a5c1b49a-86e7-4994-b5d9-915760a01956'],17,,Left Foot,"[119.4, 35.8, 1.4]",True,"[{'location': [113.5, 44.5], 'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.1, 40.1], 'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [119.4, 36.4], 'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 41.2], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [116.9, 28.9], 'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",,,Saved,0.011085226,Normal,Open Play,,,,,,Chievo,231,00:07:17.418,Shot,
,,,,,,,,,,,,,,,,,1.263123,,,,,,,,,,,,b6085eff-5189-4b43-9d7c-87225b041bee,2340,,"[107.7, 22.3]",3879540,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,88,Torino,241,['9bd13514-4e23-4fbf-b876-76247d7b42c2'],9,,Left Foot,"[120.0, 46.1, 0.2]",,"[{'location': [94.7, 46.5], 'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.7, 33.1], 'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.6, 38.4], 'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 40.3], 'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.4, 37.8], 'player': {'id': 7771, 'name': 'Dario Dainelli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 30.6], 'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 24.8], 'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.7, 46.5], 'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 35.7], 'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 60.2], 'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.2, 39.0], 'player': {'id': 12619, 'name': 'Josef Alexander Martínez Mencia'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 35.4], 'player': {'id': 7011, 'name': 'Fabio Quagliarella'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.2, 49.7], 'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",5fe70ffb-1fb2-4e36-8b2f-79635f3a3470,,Off T,0.011042033,Normal,Open Play,,,,,,Torino,241,00:08:09.956,Shot,
