50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.1582,,,,,,,,,,,,,,,8ba59b27-12bb-480c-b84a-81986888e2d9,1215,,"[98.0, 72.9]",3878558,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo Insigne,7037.0,Center Attacking Midfield,60,Napoli,227,['ea92728b-6485-43a4-b7a5-d38ed94a50e2'],0,,Right Foot,,"[120.0, 41.9, 4.1]",,"[{'location': [117.9, 42.4], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.0, 51.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.1, 68.0], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 62.4], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 45.7], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 51.2], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.2, 38.2], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 44.6], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 47.7], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.5, 50.3], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [88.7, 61.3], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 63.7], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.8, 49.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.3, 37.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d593c1b1-e99c-4cee-b630-1447d9d851d0,Off T,,0.0050164904,Normal,Open Play,,,,,,Napoli,227,00:28:00.862,Shot,
,,,,,,,,,,,,,,,,0.686092,,,,,,,,,,,,,,,cf802b4a-446a-4d06-bd55-c37fe0dda2da,1267,,"[109.2, 26.7]",3878558,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo Insigne,7037.0,Center Attacking Midfield,62,Napoli,227,['3d4fd48d-715d-4305-b7b4-4759d78afd1d'],36,,Left Foot,,"[120.0, 45.4, 1.4]",,"[{'location': [99.6, 32.1], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.7, 32.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 43.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 30.5], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 37.4], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 28.8], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 39.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 45.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.8, 24.8], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",9cd79c86-89f9-4809-8d86-1cd4feb34f63,Off T,,0.09955655,Normal,Open Play,,,,,,Napoli,227,00:29:36.054,Shot,
,,,,,,,,,,,,,,,,0.220976,,,,,,,,,,,,,,,c1ce18ad-bd2a-4223-b714-dbc443eff863,1326,,"[101.2, 22.6]",3878558,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,64,Napoli,227,"['beb4b578-aa1b-4e40-8e76-142896630990', 'dc54368d-9e2c-4b99-9afe-63fea2158987']",48,,Right Foot,,"[104.4, 25.8]",,"[{'location': [88.7, 20.5], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.4, 40.2], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 41.6], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 22.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 26.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 30.9], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 26.3], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 17.3], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 36.8], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.5, 18.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 28.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.7, 6.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",335b5fc4-1f89-4fea-b285-964b598f6bb1,Blocked,,0.02576159,Normal,Open Play,,,,,,Napoli,227,00:30:48.433,Shot,
,,,,,,,,,,,,,,,,0.965027,,,,,,,,,,,,,,,a08077d9-c0cd-4260-9ae3-0fe27d306b01,1656,,"[96.0, 45.0]",3878558,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,80,Sampdoria,234,"['9e8cf326-c88d-4408-a8ca-7d259f60216b', 'd9edad63-c445-4dc0-b323-cdcab2e001e5']",29,,Right Foot,,"[120.0, 47.7, 4.7]",,"[{'location': [103.2, 53.7], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 37.1], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 43.7], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.6, 52.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 47.1], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 43.6], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.4, 41.7], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 69.9], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.3, 38.8], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 40.0], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.9, 53.4], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.4, 25.6], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",68393ed8-7056-4dc4-ad43-ed96e3e37673,Off T,,0.0364778,Normal,Open Play,,,,,,Sampdoria,234,00:37:29.271,Shot,True
,,,,,,,,,,,,,,,,1.843674,,,,,,,,,,,,,,,3292e0a4-7978-4eb7-bda1-d7dd71e6939d,1666,,"[112.6, 24.6]",3878558,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,82,Sampdoria,234,['4a7f3f17-6a6e-4dd4-92a4-0ab23983c3bd'],52,,Left Foot,,"[118.9, 76.9]",,"[{'location': [98.7, 36.9], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 21.8], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.3, 40.7], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 26.8], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 27.1], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 35.1], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.1, 31.0], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.6, 35.9], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f7aa8526-d177-40bb-84e6-a6b92fbc835e,Wayward,,0.013354437,Normal,Open Play,,,,,,Sampdoria,234,00:37:52.423,Shot,
,,,,,,,,,,,,,,,,1.039633,,,,,,,,,,,,,,,63b0c8be-3a89-43f3-9b95-f4b9ddcb5103,1703,,"[110.4, 50.6]",3878558,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,84,Napoli,227,['ee45199f-565b-4cdd-b163-03ef02f99113'],52,,Right Foot,,"[120.0, 37.4, 0.3]",True,"[{'location': [94.1, 49.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 37.0], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 50.4], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.8, 29.1], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.6, 49.6], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 40.2], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 35.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.7, 45.2], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 62.7], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.2, 34.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.2, 36.5], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [100.6, 27.5], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",75663783-9d52-42bb-be22-e0bed1540b10,Goal,,0.14916274,Half Volley,Open Play,,,,,,Napoli,227,00:38:52.636,Shot,
,,,,,,,,,,,,,,,,0.987188,,,,,,,,,,,,,,,a5913c8b-617f-49c2-9819-f4005ae03d35,1766,,"[90.3, 39.5]",3878558,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lorenzo Insigne,7037.0,Center Attacking Midfield,86,Napoli,227,['162354e5-71b9-44d8-8460-0e08c989eb8a'],35,,Right Foot,,"[120.0, 33.0, 0.4]",,"[{'location': [115.4, 40.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.0, 50.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.5, 41.8], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 39.5], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 49.9], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 31.2], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.1, 56.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.0, 23.8], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",95f5a2f6-5235-4ecf-8288-99e1813209e5,Off T,,0.0274325,Normal,Open Play,,,,,,Napoli,227,00:40:35.160,Shot,
,,,,,,,,,,,,,,,,1.620341,,,,,,,,,,,,,,,69ee28db-87cf-4eba-9df2-f45f8553b890,1984,,"[111.9, 42.6]",3878558,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,93,Napoli,227,"['1a83f8fd-e1e5-43b7-8d2e-60ab7beddc85', '43fc40d4-1abd-4eae-9768-1dda5799d475']",14,True,Head,,"[119.4, 38.9, 2.4]",,"[{'location': [115.0, 44.1], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.2, 42.9], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 40.1], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 41.1], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.5, 25.3], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.2, 44.4], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.2, 64.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 48.2], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 45.4], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.2, 43.1], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 37.1], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 64.3], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [115.8, 73.3], 'player': {'id': 7035, 'name': 'Allan Marques Loureiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.1, 51.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 40.2], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.6, 37.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",181ce8be-7e07-434a-a7cc-1b2799d7707c,Saved,,0.07975704,Normal,Open Play,,,,,,Napoli,227,00:46:14.271,Shot,True
,,,,,,,,,,,,,,,,0.191949,,,,,,,,,,,,,,,050fcfc4-498d-4933-bb51-8ffbc127cf21,2077,,"[100.2, 38.8]",3878558,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,98,Napoli,227,"['1361f9b1-8da5-485d-8983-ee26d9e5bfa2', 'ecc53d52-fc8a-410c-9f69-0dfbe2ce253e']",39,,Left Foot,,"[102.6, 39.2]",,"[{'location': [84.8, 55.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.3, 35.7], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.5, 43.0], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.2, 57.0], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 32.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 39.1], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 50.9], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.3, 39.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 30.3], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.1, 55.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",68e966a3-476a-48a9-8968-2706c684c58f,Blocked,,0.07157532,Normal,Open Play,,,,,,Napoli,227,00:01:39.797,Shot,
,,,,,,,,,,,,,,,,0.692709,,,,,,,,,,,,,,,cc004867-7eca-45b1-ae13-50a2dd384a40,2082,,"[105.1, 32.0]",3878558,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,98,Napoli,227,['52aa1963-8516-4d5b-95a8-afa5bf738db3'],41,,Left Foot,,"[117.0, 39.0, 0.2]",,"[{'location': [107.1, 31.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.9, 34.4], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.4, 33.5], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 40.0], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 47.1], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 54.0], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 38.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 31.1], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 50.6], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Saved,,0.16129641,Normal,Open Play,,,,,,Napoli,227,00:01:41.489,Shot,
