bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.119078,,,,,,,,,,e5d68502-78ab-4442-93bd-a3e2fb5e64f0,1387,,"[102.0, 45.0]",19729,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carla Humphrey,16384.0,Right Wing,89,Bristol City WFC,973,['b9d94705-239f-46a8-a519-03a69b3e9123'],7,,Head,"[116.0, 46.0]",,"[{'location': [120.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 44.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 36.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [93.0, 43.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [78.0, 28.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [74.0, 26.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [73.0, 21.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [84.0, 22.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [89.0, 22.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [99.0, 26.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.0, 26.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",7f46c4de-b7cd-4310-925b-a3ea528f0bf6,,Wayward,,0.094410785,Normal,Open Play,,,,,,Bristol City WFC,973,00:39:07.449,Shot,
,,,,,,,,,,,,,,,,,0.1164,,,,,,,,,,f74b1d60-d2d2-4eed-abb0-41215b55a134,1863,,"[113.0, 24.0]",19729,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Wing,114,Everton LFC,967,"['d5ae3e88-8f35-408b-ad39-7eea8a5d1455', 'dcb85554-3ed0-4d47-a9bf-4a82d4769fbb']",1,,Right Foot,"[114.0, 28.0]",,"[{'location': [116.0, 44.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.0, 46.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.0, 42.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 34.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 32.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 29.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.380844, 29.935411], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 27.0], 'player': {'id': 15572, 'name': 'Siri Worm'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.0, 17.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 13.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [119.0, 39.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4385a7cc-6682-43d5-8bb9-3caea68b7e5a,,Blocked,,0.01785695,Normal,Open Play,,,,,,Everton LFC,967,00:06:01.068,Shot,
,,,,,,,,,,,,,,,,,1.5046,,,,,,,,,,d87aca41-f766-4399-ada7-6ebdf320ba8b,2068,,"[110.0, 35.0]",19729,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Megan Finnigan,18254.0,Left Center Midfield,126,Everton LFC,967,"['98f80040-3905-400b-8f74-a4a8bd256cd1', 'cafe5e40-b471-4357-b452-29a85b11d08a']",23,True,Head,"[120.0, 34.0, 1.2]",,"[{'location': [115.0, 42.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 46.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 36.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 39.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.0, 34.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 43.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.0, 39.0], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.0, 48.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.0, 41.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [116.0, 33.0], 'player': {'id': 23547, 'name': 'Emma Brownlie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.0, 43.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f6b75635-353a-4c80-92b5-c77a36c6015b,,Off T,,0.05917126,Normal,Open Play,,,,,,Everton LFC,967,00:11:23.660,Shot,True
,,,,,,,,,,,,,,,,,0.1684,,,,,,,,,,fa55a7a8-14b3-46e0-aeb5-03d3ca3809d8,2504,,"[105.0, 56.0]",19729,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Hope,16386.0,Center Attacking Midfield,154,Bristol City WFC,973,"['30095bf3-bc6c-4443-aca7-d496c80b9d30', 'd79af7e3-07d0-42d3-9ef5-e4be61e9761a']",30,,Left Foot,"[105.0, 54.0]",,"[{'location': [109.0, 31.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 45.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 54.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.0, 66.0], 'player': {'id': 15579, 'name': 'Inessa Kaagman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.0, 56.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 59.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 33.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 48.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 36.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 57.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 69.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",c9c353f7-11b8-4239-b0b9-b41341f8ae81,,Blocked,,0.033187464,Normal,Open Play,,,,,,Bristol City WFC,973,00:24:30.984,Shot,
,,,,,,,,,,,,,,,,,0.737464,,,,,,,,,,9caa0920-6b66-43fe-b166-4f95eedce68b,2586,,"[108.0, 27.0]",19729,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Rutherford,16388.0,Left Wing,157,Bristol City WFC,973,"['38291530-909f-4ec3-927d-85fdb7982a03', '4946faa7-4b32-4e27-b71a-6c065c67e9fd']",10,,Left Foot,"[119.0, 36.4, 3.8]",,"[{'location': [109.0, 53.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.0, 47.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.0, 32.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 34.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.0, 46.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.0, 29.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.0, 28.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 54.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 42.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.0, 52.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 40.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.0, 25.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Off T,,0.089294784,Half Volley,Open Play,,,,,,Bristol City WFC,973,00:27:10.904,Shot,True
,,,,,,,,,,,,,,,,,0.288521,,,,,,,,,,cafa4e58-8e29-4355-ba5f-cbd92c4665f8,2618,,"[106.0, 52.0]",19729,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Wing,160,Bristol City WFC,973,"['797bfd65-4cad-461c-a66d-a9b8c00b6904', 'e0c0fdfa-5996-4680-bdf4-f3a7a9192b75']",8,,Right Foot,"[107.0, 50.0]",,"[{'location': [109.0, 39.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 32.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",543b8b4f-d0fa-4187-a13a-e2491ab40843,,Blocked,,0.09553812,Normal,Open Play,,,,,,Bristol City WFC,973,00:28:08.046,Shot,
,,,,,,,,,,,,,,,,,0.952613,,,,,,,,,,4d100a13-8251-4183-8d98-46448b0c5c48,2636,,"[104.0, 53.0]",19729,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,160,Bristol City WFC,973,['a504f2f5-7659-47c5-aa02-2fb228c1f82e'],22,,Right Foot,"[119.0, 34.0, 1.3]",True,"[{'location': [111.0, 34.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 43.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 48.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 52.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 63.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.0, 61.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 24.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 43.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 55.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 65.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,,0.044711187,Normal,Open Play,,,,,,Bristol City WFC,973,00:28:22.756,Shot,
,,,,,,,,,,,,,,,,,0.5005,,,,,,,,,,5b766f15-3582-4eaa-895b-8068ff48427e,2681,,"[114.0, 35.0]",19729,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Elise Hughes,21230.0,Left Center Back,161,Everton LFC,967,['f874994d-7c93-4497-92d2-66c35f093bde'],19,,Left Foot,"[118.0, 38.0, 2.0]",True,"[{'location': [117.0, 44.0], 'player': {'id': 15559, 'name': 'Simone Magill'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.0, 42.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 47.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 41.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 41.0], 'player': {'id': 18253, 'name': 'Hannah Cain'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.0, 13.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [111.0, 17.0], 'player': {'id': 16391, 'name': 'Loren Dykes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",a7a9316a-a694-4bef-a37b-1314b3234a46,,Saved to Post,True,0.31430897,Normal,Open Play,,,,,,Everton LFC,967,00:29:19.529,Shot,
,,,,,,,,,,,,,,,,,0.2944,,,,,,,,,,5ac50b79-8617-454f-9043-34aeff663627,2684,,"[117.0, 33.0]",19729,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Elise Hughes,21230.0,Left Center Back,161,Everton LFC,967,['dfb364b4-ebd5-4cc6-bc88-9bc7f743164e'],21,,Right Foot,"[118.0, 37.2, 1.9]",True,"[{'location': [118.0, 37.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 35.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 43.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",,,Saved,,0.20917667,Normal,Open Play,,,,,,Everton LFC,967,00:29:21.453,Shot,
,,,,,,,,,,,,,,,,,0.3228,,,,,,,,,,ce17dca1-3ed4-41bd-84af-6b55282a25cd,2688,,"[116.0, 42.0]",19729,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Angharad James,15577.0,Right Wing,161,Everton LFC,967,"['45c80a36-5087-42cc-a1e6-4b969acd2fd1', 'a57a1235-cb2d-450c-80ab-16d56c87dc51']",23,,Right Foot,"[118.0, 42.0]",True,"[{'location': [118.0, 42.0], 'player': {'id': 17274, 'name': 'Poppy Pattinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 16383, 'name': 'Danique Kerkdijk'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 35.0], 'player': {'id': 10171, 'name': 'Frankie Brown'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 10095, 'name': 'Julie Biesmans'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 46.0], 'player': {'id': 15556, 'name': 'Chantelle Boye-Hlorkah'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.0, 36.0], 'player': {'id': 21230, 'name': 'Elise Hughes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.0, 26.0], 'player': {'id': 15571, 'name': 'Danielle Turner'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",,,Blocked,,0.33781204,Normal,Open Play,,,,,,Everton LFC,967,00:29:23.047,Shot,True
,,,,,,,,,,,,,,,,,1.661231,,,,,,,,,,076708bd-e5a3-4554-b6f6-977f27e51021,2737,,"[64.0, 39.0]",19729,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abigail Harrison,23412.0,Center Forward,162,Everton LFC,967,['90f16198-811c-47f9-a721-5a71aa4e28c6'],12,,Right Foot,"[108.0, 40.3, 1.1]",,"[{'location': [105.0, 40.0], 'player': {'id': 15576, 'name': 'Kirstie Levell'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [70.0, 32.0], 'player': {'id': 15574, 'name': 'Georgia Brougham'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [67.0, 41.0], 'player': {'id': 15575, 'name': 'Gabrielle George'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [57.0, 33.0], 'player': {'id': 15573, 'name': 'Abbey-Leigh Stringer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [50.0, 18.0], 'player': {'id': 18254, 'name': 'Megan Finnigan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [56.0, 46.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [49.0, 20.0], 'player': {'id': 16388, 'name': 'Ella Rutherford'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [58.0, 34.0], 'player': {'id': 16386, 'name': 'Lucy Hope'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Saved,,0.005827248,Normal,Open Play,,,,,,Bristol City WFC,973,00:30:12.080,Shot,
