ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,221ccd6b-56f5-4e03-a480-0f38d6713314,1878,,"[64.6, 43.8]",3775610,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,102,Manchester United,1475,['20468691-8aea-4e7a-b4bd-fef4bb2db436'],51,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:51.695,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b3110052-ffbf-4f9a-8d31-c3d22fc0bb9a,1949,,"[95.9, 30.6]",3775610,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katie Zelem,31540.0,Center Defensive Midfield,107,Manchester United,1475,"['8e66aef8-c239-4d8d-b540-f9a42e04fe40', 'bf57fb17-3e2a-4f47-947e-3df6722386b2']",51,,,,,,,,,,,,,,,,,Manchester United,1475,00:07:51.195,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,c47249dc-b386-4024-be9f-a639d7a361fa,2056,,"[79.6, 8.2]",3775610,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Center Midfield,117,Manchester United,1475,['df5a0141-3921-4503-8e05-70061566b5af'],36,,,,,,,,,,,,,,,,,Manchester United,1475,00:12:36.220,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7728ea20-3ffb-48d2-bd27-4ef4e7347c8e,2223,,"[90.3, 40.7]",3775610,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Left Wing,120,Manchester United,1475,['ae11ba4f-3264-470e-b4aa-8f6a642e8e56'],6,,,,,,,,,,,,,,,,,Manchester United,1475,00:16:06.655,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,2638646f-c030-4aac-9ccc-f8f6058e2984,2324,,"[58.5, 72.7]",3775610,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivana Fuso,61029.0,Left Center Midfield,128,Manchester United,1475,['b9547f77-4de4-4e70-827e-e614b67312b5'],15,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:15.870,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,41965074-3062-4e72-a487-5799067c347a,2364,,"[101.0, 5.3]",3775610,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebony Salmon,31527.0,Center Forward,132,Bristol City WFC,973,['003337b3-6ff3-403f-9d63-91650d30447a'],38,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:38.481,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,e27f445c-9575-426e-a433-0f658a909a30,2472,,"[110.0, 9.2]",3775610,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Galton,31539.0,Left Wing,139,Manchester United,1475,"['724ba057-4265-4e5e-a601-fd76bba73aa1', 'e9da8107-c85d-4e92-a0b0-a14d2977f0a8']",27,,,,,,,,,,,,,,,,,Manchester United,1475,00:24:27.110,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8d197378-ddcd-46e5-9588-2613b97a9c4c,2669,,"[64.2, 61.1]",3775610,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivana Fuso,61029.0,Left Center Midfield,153,Manchester United,1475,['776028c6-73a0-416e-b151-ed418d90e848'],3,,,,,,,,,,,,,,,,,Manchester United,1475,00:31:03.535,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,93347d2d-b146-4b77-b950-e5664de133c4,2699,,"[33.5, 14.0]",3775610,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Midfield,153,Manchester United,1475,"['1ea0972e-0467-4bbf-85ce-d346b7b55b84', 'c30abbf2-32f6-4f28-86f4-a8c161752b64']",41,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:41.779,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e302d514-d6b5-443d-a087-70fbec47eeb9,2890,,"[66.1, 60.5]",3775610,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ella Toone,31534.0,Center Defensive Midfield,163,Manchester United,1475,"['08f17017-fa45-4848-9aca-fa23aa69ddbf', 'ebfa537a-57bd-4ed4-afa0-3a9e6403a4f5']",30,,,,,,,,,,,,,,,,,Manchester United,1475,00:36:30.915,Dribble,True
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,b0a89541-6b62-43d4-a44f-7b916516cbdc,3025,,"[111.0, 54.6]",3775610,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobin Powell Heath,5013.0,Right Wing,171,Manchester United,1475,"['42e49d5c-5a49-43f7-836c-cd187a6f66ab', '5743f331-673e-41e2-9aab-ee4d8d172bc2']",39,,,,,,,,,,,,,,,,,Manchester United,1475,00:40:39.963,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,d515d0c9-3b45-4155-a184-eacb79a1fc5f,3054,,"[64.9, 37.6]",3775610,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivana Fuso,61029.0,Left Center Midfield,173,Manchester United,1475,['20d2b20c-dc64-48e6-8422-09cf315f97f6'],50,,,,,,,,,,,,,,,,,Manchester United,1475,00:41:50.146,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,fe4a939a-4c52-4907-b666-807a7b0253fc,3128,,"[57.4, 60.5]",3775610,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Wing,177,Manchester United,1475,['004abe29-c260-4bb8-a496-33be17eabce1'],16,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:16.420,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,1fc0b2f9-a3e7-4636-bec3-099fc94fea96,3156,,"[101.8, 70.1]",3775610,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Left Wing,177,Manchester United,1475,"['52fb903c-c836-4ca3-b82b-379063d8e54f', 'b636b973-7e8e-4d33-8821-e24aa1e0cf1c']",40,,,,,,,,,,,,,,,,,Manchester United,1475,00:43:40.255,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,26457b82-2925-4a63-9415-4b8a94dc7751,3273,,"[106.3, 70.8]",3775610,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Defensive Midfield,185,Manchester United,1475,['116e5c07-3faa-4c6e-8f88-8eee5a52556a'],34,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:34.301,Dribble,True
,,,,,,,,,,,,,,,,1.36797,,,,,,,,,,,,,f87303db-494c-4d3d-a474-9e8a5f17739b,102,,"[103.6, 26.1]",3775610,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebony Salmon,31527.0,Center Forward,7,Bristol City WFC,973,['8dbf6485-b251-4682-8dae-456931df78ab'],9,,Right Foot,"[120.0, 34.2, 1.4]",True,"[{'location': [105.3, 27.6], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.7, 14.3], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.2, 36.9], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 25.6], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f9d52ad3-de57-44d9-90c1-569978ec4858,,Off T,0.079622716,Half Volley,Open Play,,,,,,Bristol City WFC,973,00:02:09.639,Shot,
,,,,,,,,,,,,,,,,0.867344,,,,,,,,,,,,,ae9070f2-a62a-4efa-8c09-4e11eb5c61c1,164,,"[111.7, 35.6]",3775610,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Turner,31536.0,Left Center Back,10,Manchester United,1475,['63e3c022-51a3-46f1-8fb3-9a371a125a29'],53,,Head,"[119.2, 36.5, 1.4]",,"[{'location': [107.9, 33.5], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [116.5, 39.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.4, 40.5], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.6, 37.3], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.7, 34.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 50.7], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.1, 43.9], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 48.4], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 38.7], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 38.8], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 45.2], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.8, 40.0], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.3, 41.6], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.7, 39.0], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.4, 50.1], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",b8c73f4b-8852-4fb3-883e-c1dc3621389b,,Saved,0.09855683,Normal,Open Play,,,,,,Manchester United,1475,00:03:53.752,Shot,
,,,,,,,,,,,,,,,,1.153346,,,,,,,,,,,,,f857ffde-3da3-49ec-8358-be9755acf035,274,,"[99.3, 42.8]",3775610,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jackie Groenen,10654.0,Right Center Midfield,19,Manchester United,1475,['b6a082b8-1fee-49ad-a1fe-dec196018450'],13,,Right Foot,"[119.1, 36.8, 1.1]",True,"[{'location': [106.3, 44.5], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.6, 41.1], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 53.7], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.8, 43.5], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 41.4], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 35.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.5, 41.9], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 40.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.1, 41.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 32.0], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.5, 44.8], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.7, 55.0], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [115.4, 38.9], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.3, 44.8], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.041198835,Volley,Open Play,,,,,,Manchester United,1475,00:06:13.017,Shot,
,,,,,,,,,,,,,,,,0.12465,,,,,,,,,,,,,82f90f59-7f31-4ac1-b6b1-8cbc058a1c17,335,,"[114.2, 48.5]",3775610,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Midfield,27,Bristol City WFC,973,"['4fcdf021-1feb-4f22-9155-45d6928199b3', 'e6bf3b53-53bb-41c1-9d37-ea04c52808f8']",25,,Right Foot,"[114.7, 48.1]",True,"[{'location': [109.8, 56.2], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 55.2], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 42.9], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 47.8], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 44.2], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.9, 32.8], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.3, 59.0], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",4144d23c-3802-4fa1-b21d-02aac92492d9,,Blocked,0.08829649,Normal,Open Play,,,,,,Bristol City WFC,973,00:08:25.788,Shot,
,,,,,,,,,,,,,,,,0.955205,,,,,,,,,,,,,6fa6b118-b675-4eb2-a15c-9f905400ee84,429,,"[97.3, 49.8]",3775610,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,34,Manchester United,1475,['31e60837-de0d-4ed6-a90f-cd649907ea83'],20,,Right Foot,"[118.6, 42.2, 2.4]",True,"[{'location': [101.3, 31.0], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.8, 35.2], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 28.2], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 47.9], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 43.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 41.1], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 35.0], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 41.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 24.4], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.3, 35.8], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.1, 41.1], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 34.2], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 50.3], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",d8655c4e-c39f-4abf-87c2-1c2f168aeb40,,Saved,0.031380124,Normal,Open Play,,,,,,Manchester United,1475,00:11:20.125,Shot,
,,,,,,,,,,,,,,,,0.963086,,,,,,,,,,,,,ac455457-d677-46d2-9736-6f08dd7fa57a,438,,"[89.2, 27.3]",3775610,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Turner,31536.0,Left Center Back,35,Manchester United,1475,['04f34c75-e2c7-4dc6-82d8-03c6c7b823da'],2,,Right Foot,"[120.0, 48.7, 3.3]",,"[{'location': [96.5, 38.7], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.4, 1.8], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.9, 11.3], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.2, 19.1], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [92.8, 26.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.8, 35.2], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 30.0], 'player': {'id': 36801, 'name': 'Aimee Palmer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.6, 38.6], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 38.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 55.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 48.3], 'player': {'id': 24922, 'name': 'Florence Allen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 59.7], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.4, 48.0], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.2, 42.3], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.1, 14.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.7, 23.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.5, 45.3], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",af4bc065-c977-49f1-87b5-d416dea5a8ce,,Off T,0.011726141,Normal,Open Play,,,,,,Manchester United,1475,00:12:02.036,Shot,
,,,,,,,,,,,,,,,,1.334853,,,,,,,,,,,,,0d761dba-8af0-45ac-a662-1f5927c57ec4,766,,"[86.6, 51.1]",3775610,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jemma Elizabeth Purfield,24239.0,Left Back,49,Bristol City WFC,973,['b8b1b537-2d56-49d8-9ab6-e226c2309df6'],4,,Left Foot,"[120.0, 42.4, 5.5]",,"[{'location': [107.3, 31.7], 'player': {'id': 31533, 'name': 'Amy Turner'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 37.1], 'player': {'id': 31536, 'name': 'Millie Turner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.8, 25.4], 'player': {'id': 46639, 'name': 'Ona Batlle Pascual'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.7, 33.4], 'player': {'id': 5013, 'name': 'Tobin Powell Heath'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.8, 75.4], 'player': {'id': 31527, 'name': 'Ebony Salmon'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.1, 33.1], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.5, 27.9], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.5, 38.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 40.4], 'player': {'id': 31538, 'name': 'Mary Alexandra Earps'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.7, 57.0], 'player': {'id': 31535, 'name': 'Jessica Sigsworth'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.2, 62.4], 'player': {'id': 31534, 'name': 'Ella Toone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.8, 53.2], 'player': {'id': 10196, 'name': 'Kirsty Smith'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.3, 47.3], 'player': {'id': 31540, 'name': 'Katie Zelem'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.5, 45.7], 'player': {'id': 31539, 'name': 'Leah Galton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 38.5], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.2, 57.7], 'player': {'id': 25547, 'name': 'Chloe Logarzo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 43.0], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.5, 45.7], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",a6df8668-d677-48dc-b917-1a0dbf10767a,,Off T,0.0067389063,Normal,Open Play,,,,,,Bristol City WFC,973,00:19:04.782,Shot,
