bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.666487,,,,,,,,,,,,,,8f02e3f1-7e8d-4129-bcf1-37ad23b7d63d,1363,,"[111.3, 36.3]",3754278,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Murray,3085.0,Center Forward,54,AFC Bournemouth,28,['41a036c9-6f5f-426b-8120-2e146fec8822'],53,,Head,"[120.0, 36.9, 1.7]",,"[{'location': [103.1, 44.6], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 42.4], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 38.6], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 35.3], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.7, 36.4], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.2, 39.5], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 37.4], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.8, 38.9], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 34.3], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 33.5], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",760b9734-4ed6-481f-a334-6ac3d356713c,,Goal,,0.123019814,Normal,Open Play,,,,,,AFC Bournemouth,28,00:27:53.049,Shot,
,,,,,,,,,,,,,,,1.66808,,,,,,,,,,,,,,40258917-900c-464d-bd37-98517e828c17,1852,,"[88.1, 51.7]",3754278,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Defensive Midfield,85,Watford,23,['3f59a65c-d33a-44a8-a9b3-2f34eff914b5'],13,,Right Foot,"[120.0, 29.3, 0.3]",,"[{'location': [89.8, 58.6], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.1, 49.0], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.5, 44.3], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 48.6], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 43.7], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 41.2], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 38.8], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.4, 34.2], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 31.6], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.6, 29.2], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.5, 47.0], 'player': {'id': 3085, 'name': 'Glenn Murray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [97.4, 48.2], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.0, 37.1], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.3, 33.7], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.8, 37.7], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.5, 37.9], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.7, 44.5], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Off T,,0.009538856,Half Volley,Open Play,,,,,,Watford,23,00:43:13.183,Shot,
,,,,,,,,,,,,,,,1.141858,,,,,,,,,,,,,,32cb3cc8-3f05-4629-aa92-0df74c095b5b,1915,,"[105.9, 48.9]",3754278,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,88,AFC Bournemouth,28,['35cebfb2-3664-4053-818d-e2f94aab9b62'],46,,Left Foot,"[120.0, 39.1, 0.2]",,"[{'location': [113.2, 46.4], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.4, 58.5], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.4, 47.5], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 35.0], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,True,Goal,,0.49149555,Normal,Open Play,,,,,,Watford,23,00:44:46.752,Shot,
,,,,,,,,,,,,,,,0.505406,,,,,,,,,,,,,,0f38dacc-c37a-4e3a-a80c-f8becce04574,2179,,"[112.1, 26.2]",3754278,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Left Center Forward,108,Watford,23,"['828daf80-af63-4647-b6cc-07838ea73f9f', 'f7233069-667d-47fe-a1d8-ad17bc23ff7b']",0,,Right Foot,"[116.1, 35.4]",,"[{'location': [115.0, 41.7], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 36.8], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 36.0], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.2, 32.7], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 26.4], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 28.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 25.2], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 40.6], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 36.5], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.4, 18.1], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",8e7e9c38-3ed7-4fe8-a825-503d8f565946,,Blocked,,0.05230342,Normal,Open Play,,,,,,Watford,23,00:06:00.358,Shot,
,,,,,,,,,,,,,,,0.745881,,,,,,,,,,,,,,c473ad38-1eb9-4332-a53d-4caed91fcd3c,2185,,"[110.2, 51.1]",3754278,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ben Watson,3626.0,Left Defensive Midfield,109,Watford,23,['19e878b3-8cd1-4ce2-9e76-ce1060a25656'],32,,Right Foot,"[120.0, 36.7, 2.8]",True,"[{'location': [98.5, 37.3], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 40.5], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.2, 37.0], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.5, 34.4], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.6, 41.3], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [120.0, 47.9], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 42.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.5, 43.1], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 39.9], 'player': {'id': 3085, 'name': 'Glenn Murray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.0, 36.8], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 35.8], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.3, 43.5], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.8, 40.9], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 43.3], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.1, 52.7], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.1, 42.0], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [119.9, 51.4], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Post,,0.0764652,Half Volley,Open Play,,,,,,Watford,23,00:06:32.433,Shot,
,,,,,,,,,,,,,,,1.341645,,,,,,,,,,,,,,1b3e5330-414d-4083-bf77-e4d137e6baae,2329,,"[106.5, 42.2]",3754278,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,121,Watford,23,['828dc559-b4a5-41b1-b159-1f7444f720fc'],58,,Head,"[120.0, 50.5, 0.4]",,"[{'location': [107.3, 59.7], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.3, 36.2], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 25.7], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [118.1, 42.3], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 45.1], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 52.1], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [109.7, 58.7], 'player': {'id': 3646, 'name': 'Marc Pugh'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.2, 53.4], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 44.5], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 40.8], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 36.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 36.8], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",0df5a27b-d79d-45d5-a1e9-83c453641649,,Off T,,0.056501854,Normal,Open Play,,,,,,Watford,23,00:10:58.617,Shot,
,,,,,,,,,,,,,,,0.384045,,,,,,,,,,,,,,591735f1-6c9b-4b1e-af95-979a49f8752a,2616,,"[98.6, 34.3]",3754278,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,143,Watford,23,"['b1190c83-b44c-407d-92be-3e373feede6a', 'fa64d148-45d0-4b66-91fd-bd1df8e67d8f']",59,,Right Foot,"[110.6, 35.8]",True,"[{'location': [111.6, 33.1], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.7, 38.4], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.3, 47.8], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 45.9], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.9, 51.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.6, 43.9], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 35.8], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 37.1], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 38.6], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.7, 39.4], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 51.2], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 44.0], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.6, 38.8], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 41.7], 'player': {'id': 3085, 'name': 'Glenn Murray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.5, 32.3], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 41.1], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Blocked,,0.032085963,Half Volley,Open Play,,,,,,Watford,23,00:18:59.375,Shot,
,,,,,,,,,,,,,,,0.199083,,,,,,,,,,,,,,f8aefc03-81eb-40ca-aa0e-0f876543f81c,2797,,"[108.8, 30.2]",3754278,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,150,Watford,23,['39e14a0c-a24a-462d-a085-c9bff71a75ed'],38,,Left Foot,"[113.4, 33.7, 0.5]",True,"[{'location': [96.1, 34.5], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 41.5], 'player': {'id': 3345, 'name': 'Charlie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 37.4], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 31.0], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 34.1], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3927ca67-b780-4125-b0ca-08a39500ff2f,,Saved,,0.33469117,Normal,Open Play,,,,,,Watford,23,00:22:38.031,Shot,
,,,,,,,,,,,,,,,1.177614,,,,,,,,,,,,,,683d9529-309c-402e-a2cb-bb8f0087e6a7,2815,,"[86.3, 37.1]",3754278,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,152,AFC Bournemouth,28,['821406fa-6bab-4460-9c5a-02bc0de67839'],31,,Right Foot,"[115.7, 37.7, 0.2]",,"[{'location': [116.0, 39.4], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.9, 45.1], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 15.4], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [86.1, 30.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 23.9], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.5, 29.5], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.4, 38.4], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.9, 47.2], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.0, 8.6], 'player': {'id': 3049, 'name': 'Matt Ritchie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [92.7, 17.4], 'player': {'id': 3346, 'name': 'Joshua King'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.2, 35.3], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.6, 65.2], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",f5999874-3c51-4779-962d-fc1774c3e3a2,,Saved,,0.022775987,Normal,Open Play,,,,,,AFC Bournemouth,28,00:23:31.295,Shot,
,,,,,,,,,,,,,,,0.218737,,,,,,,,,,,,,,b058cbd7-8fef-45c9-a71a-68b98c9ddedd,2915,,"[86.3, 45.4]",3754278,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,159,AFC Bournemouth,28,"['9ed77c4e-dcb0-4f33-b9c4-3b6c6bb1edd9', 'd6413cd8-e302-41eb-827d-a634668733d4']",33,,Left Foot,"[93.1, 44.0]",True,"[{'location': [86.2, 50.3], 'player': {'id': 3344, 'name': 'Andrew Surman'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 32.1], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.5, 33.5], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 25.9], 'player': {'id': 40453, 'name': 'Segundo Víctor Ibarbo Guerrero'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.8, 37.3], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 49.4], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.0, 41.9], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 38.4], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 46.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 47.3], 'player': {'id': 40118, 'name': 'Ikechi Anya'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 44.1], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.6, 40.6], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 35.0], 'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.3, 30.1], 'player': {'id': 6409, 'name': 'Adam Smith'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.7, 41.5], 'player': {'id': 3343, 'name': 'Dan Gosling'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [101.3, 30.9], 'player': {'id': 3341, 'name': 'Steve Cook'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [93.2, 36.5], 'player': {'id': 13248, 'name': ""Eunan O''Kane""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.9, 49.2], 'player': {'id': 3085, 'name': 'Glenn Murray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.7, 53.7], 'player': {'id': 3608, 'name': 'Simon Francis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",e20abaa7-59d0-4da8-abc3-c97473796c52,,Blocked,,0.022098018,Normal,Open Play,,,,,,AFC Bournemouth,28,00:27:33.914,Shot,
