50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.606114,,,,,,,,,,,,,,,59a4a32a-1416-4ee3-a317-4e8955e39d0d,448,,"[84.9, 33.9]",3754039,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,30,Watford,23,['a7eb3961-8725-4c83-95b6-0a23859ec0a7'],27,,Right Foot,"[120.0, 49.7, 1.9]",True,"[{'location': [85.1, 51.9], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [78.3, 36.7], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.7, 36.5], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.7, 24.5], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.8, 29.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.1, 25.0], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.7, 27.0], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.1, 19.2], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [81.1, 33.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [87.8, 36.7], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.0, 33.0], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 39.5], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 44.3], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.8, 47.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 37.7], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.1, 24.3], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Off T,0.010173273,Half Volley,Open Play,,,,,,Crystal Palace,31,00:12:27.458,Shot,
,,,,,,,,,,,,,,,,,,0.509098,,,,,,,,,,,,,,,f6ba8665-c823-437b-b821-573111571903,488,,"[107.4, 40.1]",3754039,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Troy Deeney,3454.0,Right Wing,34,Watford,23,['e96573f2-4b55-4d57-b3b8-43b5cfdf71d3'],11,,Right Foot,"[120.0, 37.9, 0.2]",,,,,Goal,0.7835,Normal,Penalty,,,,,,Watford,23,00:15:11.700,Shot,
,,,,,,,,,,,,,,,,,,0.8413,,,,,,,,,,,,,,,77f7e2ae-de85-4b4a-aeb7-7161d3a28fed,611,,"[93.9, 41.6]",3754039,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Right Center Midfield,44,Crystal Palace,31,['415c6409-b19f-423e-8884-df36e6cabd5e'],39,,Left Foot,"[115.6, 38.4, 0.4]",True,"[{'location': [88.5, 48.9], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.7, 40.2], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 39.9], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 43.8], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 41.8], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 36.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.2, 41.8], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.5, 31.2], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 29.7], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 31.2], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [95.8, 41.6], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.0, 45.4], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Saved,0.025012022,Half Volley,Open Play,,,,,,Crystal Palace,31,00:19:39.227,Shot,
,,,,,,,,,,,,,,,,,,0.015657,,,,,,,,,,,,,,,945b9bc9-50a9-46c8-ba71-e11ba97c040b,625,,"[97.6, 50.3]",3754039,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Connor Wickham,20641.0,Left Midfield,45,Crystal Palace,31,"['63efcce5-ea7f-447d-8fa0-53a60b9f0ca2', '813a2a30-7b22-4464-af25-bd100af540c9']",4,,Left Foot,"[99.4, 49.2]",,"[{'location': [105.2, 34.8], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 32.0], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.8, 30.0], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [97.0, 52.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 46.9], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 49.0], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 41.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 32.3], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.2, 36.4], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.7, 45.5], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.5, 35.6], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 41.9], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",36de484c-fa5f-4609-84ef-b04379979d59,,Blocked,0.029273072,Normal,Open Play,,,,,,Crystal Palace,31,00:21:04.602,Shot,
,,,,,,,,,,,,,,,,,,0.192287,,,,,,,,,,,,,,,97aeb6d1-7f34-46ae-a4dd-dea6e88950bc,650,,"[94.6, 31.0]",3754039,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pape N''Diaye Souaré,4884.0,Left Back,46,Crystal Palace,31,"['3fda9e11-8aaf-405e-a532-35a8520d1956', 'ba8c4481-30f2-4f7d-a2e8-9059b4da687a']",53,,Left Foot,"[99.8, 32.2]",True,"[{'location': [111.7, 6.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 32.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 26.5], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.4, 44.6], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.9, 29.6], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 31.8], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.9, 40.3], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.5, 33.0], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.7, 26.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.9, 38.7], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.7, 33.7], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 44.7], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 21.5], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.0, 35.9], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.6, 37.6], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 40.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 42.2], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 32.3], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 34.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.021157173,Half Volley,Open Play,,,,,,Crystal Palace,31,00:21:53.509,Shot,
,,,,,,,,,,,,,,,,,,1.880581,,,,,,,,,,,,,,,e66eaa0b-c03b-47b3-af73-20d7c20ce36e,655,,"[86.7, 53.8]",3754039,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Right Center Midfield,47,Crystal Palace,31,['a90c7c06-1c2c-4642-8515-07d19d253867'],46,,Right Foot,"[119.9, 40.3, 5.5]",,"[{'location': [99.4, 31.9], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.4, 38.8], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.4, 36.1], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.7, 51.2], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.4, 40.9], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.8, 50.7], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.2, 25.4], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.8, 27.9], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.5, 44.8], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.0, 39.9], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.9, 42.6], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 28.0], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.5, 31.9], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.9, 36.5], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.6, 32.7], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 33.2], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 35.1], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Off T,0.009524559,Normal,Free Kick,,,,,,Crystal Palace,31,00:22:46.726,Shot,
,,,,,,,,,,,,,,,,,,1.141007,,,,,,,,,,,,,,,11f001cb-35cb-4099-8613-4b23bdee45b3,904,,"[89.1, 42.0]",3754039,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Troy Deeney,3454.0,Right Wing,60,Watford,23,['9f1ec813-3894-435e-8522-1e5ac6cd0445'],34,,Right Foot,"[120.0, 51.8, 6.1]",True,"[{'location': [96.7, 35.7], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.1, 35.0], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 52.0], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 40.5], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 41.7], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.0, 60.7], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.2, 39.2], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.6, 42.8], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 23.9], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.9, 73.3], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.7, 48.9], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.8, 35.9], 'player': {'id': 5458, 'name': 'Odion Jude Ighalo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.5, 14.0], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",23cf3855-bdd8-44b8-a2ac-0f64742f20bc,,Off T,0.022187093,Normal,Open Play,,,,,,Watford,23,00:28:34.866,Shot,
,,,,,,,,,,,,,,,,,,0.284486,,,,,,,,,,,,,,,ea9fd2bd-8ca7-44ae-9af5-5635dcb81bfe,1212,,"[115.0, 28.0]",3754039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Odion Jude Ighalo,5458.0,Center Forward,76,Watford,23,['785f9d6e-f771-43ef-b288-aa6050bb92d3'],46,,Left Foot,"[118.8, 35.7, 0.0]",,"[{'location': [112.8, 42.6], 'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.8, 36.2], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.4, 29.6], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 31.8], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 34.2], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 37.1], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.2, 41.9], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 33.4], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 35.8], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",142b8459-7e4b-43d3-aced-dad319582931,True,Saved,0.0711544,Normal,Open Play,,,,,,Watford,23,00:35:46.191,Shot,
,,,,,,,,,,,,,,,,,,1.185089,,,,,,,,,,,,,,,8ffcaed2-3193-47e6-851e-bfdcb041b784,1344,,"[111.9, 42.3]",3754039,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Center Forward,86,Watford,23,['81781e97-c4d2-4892-bd07-6386a653bcf8'],0,,Right Foot,"[120.0, 42.2, 5.8]",True,"[{'location': [100.3, 35.5], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.7, 36.2], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.2, 23.0], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.2, 30.2], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.8, 42.0], 'player': {'id': 3488, 'name': 'Wayne Hennessey'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 28.3], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.5, 35.4], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 38.1], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.6, 40.4], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 42.5], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.0, 25.6], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.9, 37.1], 'player': {'id': 20641, 'name': 'Connor Wickham'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.8, 37.9], 'player': {'id': 3277, 'name': 'Yohan Cabaye'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.6, 49.5], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",d5e462a4-e14d-4ee5-a5d3-1cb8cb282f9b,,Off T,0.2364075,Volley,Open Play,,,,,,Watford,23,00:41:00.707,Shot,
,,,,,,,,,,,,,,,,,,0.991408,,,,,,,,,,,,,,,47f5e815-0607-4b58-8940-b690442bd7be,1471,,"[112.6, 37.5]",3754039,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Center Forward,94,Crystal Palace,31,"['3ff4e01a-759b-499f-ab51-78c9328ee509', 'f868c9b0-480f-4b7e-b446-84b1f9a7096c']",54,True,Head,"[120.0, 42.7, 1.9]",,"[{'location': [110.1, 41.0], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 36.5], 'player': {'id': 15892, 'name': 'Jordon Mutch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 44.4], 'player': {'id': 3407, 'name': 'Scott Dann'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [119.6, 16.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.9, 37.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 47.0], 'player': {'id': 5540, 'name': 'Valon Behrami'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.8, 37.6], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 37.1], 'player': {'id': 3309, 'name': 'Sebastian Prödl'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 33.1], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.2, 27.7], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 35.6], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 49.8], 'player': {'id': 3507, 'name': 'Wilfried Zaha'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",d1111479-f52a-441e-970a-8d7fb63a95ed,,Goal,0.09807823,Normal,Open Play,,,,,,Crystal Palace,31,00:44:54.892,Shot,True
