50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.753745,,,,,,,,,,,,817e0fb2-07b1-470b-9ad7-0bba4767e247,18,,,"[46.9, 52.8]",3895095,0,,,,,1.3917811,,Right Foot,,,,"[50.7, 73.8]",,Ground Pass,,21.34104,,,Jeremie Frimpong,32712.0,,,,,,,1,From Kick Off,Odilon Kossonou,27133.0,Right Center Back,2,Bayer Leverkusen,904,['1615450f-4d55-4fef-91d6-ab9f981c6185'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:12.541,Pass,
,,,,,,,,,,,,,,,,,,0.927822,,,,,,,,,,,,9dcf795d-a1b5-4b33-b421-af35da8f1708,20,,,"[50.7, 73.0]",3895095,0,,,,,-2.6402688,,Right Foot,,,,"[33.0, 63.3]",,Ground Pass,,20.183657,,,Odilon Kossonou,27133.0,,,,,,,1,From Kick Off,Jeremie Frimpong,32712.0,Right Wing Back,2,Bayer Leverkusen,904,['5891ef4b-5571-4b46-961f-60fcb3d5029b'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.295,Pass,
,,,,,,,,,,,,,,,,,,1.419209,,,,,,,,,,,,e8f5cb79-b270-408d-8a30-991d50c8bccd,23,,,"[33.0, 63.3]",3895095,0,,,,,-0.72600865,,Right Foot,,,,"[42.8, 54.6]",,Ground Pass,,13.104579,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Kick Off,Odilon Kossonou,27133.0,Right Center Back,2,Bayer Leverkusen,904,['74fb2011-216f-43aa-8c61-587989c3083d'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:16.347,Pass,
,,,,,,,,,,,,,,,,,,1.030378,,,,,,,,,,,,08a00791-17e3-4e67-acbb-494c7c518e23,27,,,"[37.8, 47.8]",3895095,0,,,,,2.6938589,,Right Foot,,,,"[22.6, 55.1]",,Ground Pass,,16.862087,,,Odilon Kossonou,27133.0,,,,,,,1,From Kick Off,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['c1fd3b58-ecc8-4b74-baf6-d706324c0a37'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.332,Pass,
,,,,,,,,,,,,,,,,,,1.722446,,,,,,,,,,,,13cdffc6-1a64-46ed-9d46-9d52584911eb,30,,,"[22.3, 52.2]",3895095,0,,,,,-1.5005755,,Left Foot,,,,"[24.6, 19.5]",,Low Pass,,32.78079,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Kick Off,Odilon Kossonou,27133.0,Right Center Back,2,Bayer Leverkusen,904,['f436fba2-fe86-4de4-81a8-6f0ade75bb37'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:21.590,Pass,
,,,,,,,,,,,,,,,,,,0.874296,,,,,,,,,,,,d4611d70-d895-41fc-95ab-a1c65347c86b,33,,,"[39.6, 17.6]",3895095,0,,,,,-0.30429596,,Right Foot,,,,"[51.7, 13.8]",,Ground Pass,,12.682665,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,2,Bayer Leverkusen,904,['ae5bee75-9e2e-4cae-8851-9bc9f0cc7b5a'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:28.718,Pass,
,,,,,,,,,,,,,,,,,,1.407052,,,,,,,,,,,,296e5f1d-e535-4774-b97f-5a38164d4b8f,36,,,"[52.4, 13.7]",3895095,0,,,,,3.1350138,,Left Foot,,,,"[37.2, 13.8]",,Ground Pass,,15.200329,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Kick Off,Alejandro Grimaldo García,10336.0,Left Wing Back,2,Bayer Leverkusen,904,['5139bbac-6a19-4cef-956b-a1a6c0e36dbc'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:30.577,Pass,
,,,,,,,,,,,,,,,,,,1.488873,,,,,,,,,,,,bb7d9289-4044-46d8-8558-4f23cc40f18b,39,,,"[45.4, 22.7]",3895095,0,,,,,1.823735,,Right Foot,,,,"[39.3, 46.3]",,Ground Pass,,24.375603,,,Jonathan Tah,8221.0,,,,,,,1,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,2,Bayer Leverkusen,904,['00da8b93-dab3-460e-b1e5-1ee467331388'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:38.084,Pass,
,,,,,,,,,,,,,,,,,,0.8834,,,,,,,,,,,,75b3f799-6706-436e-bad8-445ccd64f4e2,42,,,"[39.3, 46.3]",3895095,0,,,,,0.35877067,,Right Foot,,,,"[53.7, 51.7]",,Ground Pass,,15.379207,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Center Back,2,Bayer Leverkusen,904,['d63c807a-8016-408b-8ede-1c8b62314bd2'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:40.430,Pass,
,,,,,,,,,,,,,,,,,,2.252426,,,,,,,,,,,,424b5613-2a63-4bf4-8cfe-75e394f8c6df,48,,,"[55.1, 52.6]",3895095,0,,True,,,-1.7021117,,Right Foot,,,,"[50.9, 20.8]",,Ground Pass,,32.07616,,,Alejandro Grimaldo García,10336.0,,,,,,Free Kick,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['129e9e4c-4a52-491d-89a9-fb8b711d3de0'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:54.872,Pass,
,,,,,,,,,,,,,,,,,,0.91572,,,,,,,,,,,,9f945bf8-24a8-4f64-9dd4-5a1c5c201981,50,,,"[66.9, 16.8]",3895095,0,,True,,,-1.0130221,,Right Foot,,,,"[73.7, 5.9]",,Ground Pass,,12.847178,,,Jonas Hofmann,8804.0,,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,3,Bayer Leverkusen,904,['41969f07-3af9-4753-98e8-69fbd27d21a4'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:58.491,Pass,
,,,,,,,,,,,,,,,,,,0.82446,,,,,,,,,,,,a8bd1431-210e-4840-8d05-60ce4a7de877,52,,,"[68.8, 4.0]",3895095,1,,,,,1.254227,,Right Foot,,,,"[72.6, 15.6]",,Ground Pass,,12.206555,,,Granit Xhaka,3500.0,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Left Attacking Midfield,3,Bayer Leverkusen,904,['573ca97f-df12-4b24-b903-fd5cfab89f5f'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:00.195,Pass,
,,,,,,,,,,,,,,,,,,1.253917,,,,,,,,,,,,1836c083-ec4c-43a4-8657-38a223bb16dd,55,,,"[72.6, 15.6]",3895095,1,,,,,-2.2910693,,Right Foot,,,,"[64.0, 5.8]",,Ground Pass,,13.038404,,,Jonas Hofmann,8804.0,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['38bc5dd4-ab47-4018-b7d9-81675e34065d'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:01.196,Pass,
,,,,,,,,,,,,,,,,,,1.582957,,,,,,,,,,,,31c46aa3-00f1-4007-b8cc-d80c69e3ed14,58,,,"[64.0, 5.8]",3895095,1,,,,,1.9159881,,Right Foot,,,,"[53.5, 35.0]",,Ground Pass,,31.030468,,,Jonathan Tah,8221.0,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Left Attacking Midfield,3,Bayer Leverkusen,904,['acbc865f-9141-40f9-a346-65ef52c6929b'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:02.882,Pass,
,,,,,,,,,,,,,,,,,,1.384575,,,,,,,,,,,,efc39209-6b62-4e89-889d-cdd3adb621aa,61,,,"[56.6, 42.0]",3895095,1,,,,,1.1919253,,Right Foot,,,,"[65.0, 63.1]",,Ground Pass,,22.71057,,,Odilon Kossonou,27133.0,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,3,Bayer Leverkusen,904,['243d0981-94fe-4740-a31e-5ed204a71634'],6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:06.605,Pass,
,,,,,,,,,,,,,,,,,,1.495583,,,,,,,,,,,,ed8b7343-7610-4f35-88df-fd3ee7038bf6,65,,,"[66.1, 65.1]",3895095,1,,,,,1.2007374,,Right Foot,,,,"[70.6, 76.7]",,Ground Pass,,12.442266,,,Jeremie Frimpong,32712.0,,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,3,Bayer Leverkusen,904,"['0e74dafc-22b0-4338-b83e-c9d1e0aa24f9', '4b946b9d-6dfa-4667-9bf3-4a155e7bf557']",8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:08.982,Pass,True
,,,,,,,,,,,,,,,,,,0.887231,,,,,,,,,,,,7a6f68e7-7f57-4509-ad78-5afa6f5cbcfd,68,,,"[71.3, 76.6]",3895095,1,,,,,-2.412473,,Right Foot,,,,"[63.8, 69.9]",,Ground Pass,,10.056838,,,Odilon Kossonou,27133.0,,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,3,Bayer Leverkusen,904,['619811cc-0ff8-4c5d-b3b3-c9d1fc5fd457'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:11.184,Pass,
,,,,,,,,,,,,,,,,,,4.277528,,,,,,,,,,,,960ee649-a7e7-4b33-9479-dae36d7e1a3a,72,,,"[63.5, 69.8]",3895095,1,,,,,-2.288896,,Right Foot,,,,"[29.6, 31.0]",,Low Pass,,51.523296,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,3,Bayer Leverkusen,904,"['5f497f92-d774-4657-adf5-8e4bc8af2247', 'e8102462-a276-4a5b-a772-16bf8e3d8314']",12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:12.418,Pass,True
,,,,,,,,,,,,,,,,,,0.970036,,,,,,,,,,,,7f356a1a-a126-4380-8bab-651b39b4bceb,75,,,"[37.2, 29.5]",3895095,1,,,,,1.4444882,,Right Foot,,,,"[39.6, 48.4]",,Ground Pass,,19.051771,,,Jonathan Tah,8221.0,,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,3,Bayer Leverkusen,904,['6b5e6f95-6428-4d18-b21d-9c9a79525b5a'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:23.597,Pass,
,,,,,,,,,,,,,,,,,,0.970961,,,,,,,,,,,,d47829c7-5e69-4c6e-bd70-9fcceb367367,78,,,"[39.6, 48.4]",3895095,1,,,,,0.54486394,,Right Foot,,,,"[49.5, 54.4]",,Ground Pass,,11.576269,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,3,Bayer Leverkusen,904,['3c0fbaec-8fc8-4e7a-99c4-0210d8e061e5'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:25.945,Pass,
,,,,,,,,,,,,,,,,,,1.817235,,,,,,,,,,,,beca7090-e47b-48f6-97fe-75ca3adcef14,81,,,"[49.5, 54.4]",3895095,1,,,,,-1.7241287,,Right Foot,,,,"[46.1, 32.4]",,Ground Pass,,22.261177,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['f5b2bcc8-9b50-4da0-aa1f-3d552544b1f0'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:28.342,Pass,
,,,,,,,,,,,,,,,,,,1.406439,,,,,,,,,,,,66973f0d-2300-46ef-a265-d3cf2d66f504,84,,,"[51.9, 29.5]",3895095,1,,,,,-0.9260561,,Right Foot,,,,"[71.3, 3.7]",,Ground Pass,,32.280025,,,Jonas Hofmann,8804.0,,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,3,Bayer Leverkusen,904,['728082f9-d38e-463f-b904-e542e36fb188'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:32.221,Pass,
,,,,,,,,,,,,,,,,,,2.733356,,,,,,,,,,,,3ccfac04-5845-4f47-8032-20180f4ffe45,86,,,"[72.1, 3.3]",3895095,1,,,,,0.6017407,,Right Foot,,,,"[95.4, 19.3]",,High Pass,,28.264643,Unknown,,,,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Left Attacking Midfield,3,Bayer Leverkusen,904,,33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:33.627,Pass,
,,,,,,,,,,,,,,,,,,3.674124,,,,,,,,,,,,62daa303-276e-4025-88fd-f274ca6391a5,89,,,"[22.8, 57.5]",3895095,2,,,,,-0.41129375,,Right Foot,,,,"[88.6, 28.8]",,High Pass,,71.7867,Incomplete,,Karim Onisiwo,11278.0,,,,,,Free Kick,1,From Free Kick,Robin Zentner,19405.0,Goalkeeper,4,FSV Mainz 05,177,"['48ae3e9b-f068-4b72-8c89-64d3fd6673db', 'a97cdc41-3859-49e2-a4e9-71cdf9d4722a']",7,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:07.364,Pass,
,,,,,,,,,,,,,,,,,,1.3811,,,,,,,,,,,,48ae3e9b-f068-4b72-8c89-64d3fd6673db,92,,,"[31.5, 51.3]",3895095,2,,,,True,-1.0098141,,,,,,"[38.6, 40.0]",,Low Pass,,13.345411,Incomplete,,Granit Xhaka,3500.0,,,,,,Recovery,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,4,FSV Mainz 05,177,"['62daa303-276e-4025-88fd-f274ca6391a5', 'b28bd901-d527-4796-8f1a-3f35c620200a', 'c205f5fd-bef3-4eeb-80a5-3e15ad9d2d75', 'e7fddee0-3be2-4805-b58f-a6ffc185442d']",11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:11.038,Pass,True
,,,,,,,,,,,,,,,,,,1.498029,,,,,,,,,,,,8034c2f5-3b8b-448f-84b6-3d56d1317298,102,,,"[41.7, 53.3]",3895095,2,,,,,1.1347915,,Right Foot,,,,"[49.9, 70.9]",,Ground Pass,,19.416489,,,Florian Wirtz,40724.0,,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,4,FSV Mainz 05,177,"['43285854-773c-442d-b4c6-83e7303a059a', 'b84450d8-0b22-4986-8df3-0e2857770d62']",16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:16.279,Pass,True
,,,,,,,,,,,,,,,,,,0.437308,,,,,,,,,,,,3be64c0b-6dad-4022-a71b-2ee59ed562fb,107,,,"[67.9, 8.4]",3895095,2,,,,,-2.908779,,Left Foot,,,,"[58.2, 6.1]",,Ground Pass,,9.968952,,,Edimilson Fernandes,3913.0,,,,,,Recovery,1,From Free Kick,Anthony Caci,10480.0,Left Wing Back,4,FSV Mainz 05,177,['7d0b87cf-fe4a-4f0d-bf10-8f1cb6bb60aa'],20,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:20.333,Pass,
,,,,,,,,,,,,,,,,,,0.746161,,,,,,,,,,,,e42abc58-f3f6-471d-9d22-1ae2102faef1,110,,,"[57.9, 6.3]",3895095,2,,,,,0.9075933,,Right Foot,,,,"[67.9, 19.1]",,Ground Pass,,16.243153,,,Brajan Gruda,363583.0,,,,,,,1,From Free Kick,Edimilson Fernandes,3913.0,Left Center Back,4,FSV Mainz 05,177,['dcbde8b8-ac84-457d-8048-5ac02e6f03cd'],21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:21.550,Pass,
,,,,,,,,,,,,,,,,,,1.888084,,,,,,,,,,,,2bbbcd7d-6c83-4bcb-b2da-5d70b7b62595,115,,,"[67.7, 8.9]",3895095,2,,,,,0.05731421,,Left Foot,,,,"[92.1, 10.3]",,High Pass,,24.44013,,,Anthony Caci,10480.0,,,,,,,1,From Free Kick,Brajan Gruda,363583.0,Right Wing,4,FSV Mainz 05,177,['905aae4b-8bb8-4cbe-b367-1dbdb13016f8'],24,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:24.823,Pass,
,,,,,,,,,,,,,,,,,,0.263403,,,,,,,,,,,,efb14b0b-f196-4536-8723-97a984f41655,118,,,"[87.9, 6.5]",3895095,2,,,,,-0.1308274,,Right Foot,,,,"[91.7, 6.0]",,Ground Pass,,3.8327537,Incomplete,,Brajan Gruda,363583.0,,,,,,,1,From Free Kick,Anthony Caci,10480.0,Left Wing Back,4,FSV Mainz 05,177,"['32bb9c4d-af8f-4d4b-8694-0c58f8fae3b8', '4fa6170b-3931-48f1-8db7-6af349365210']",28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:28.913,Pass,
,,,,,,,,,,,,,,,,,,2.739864,,,,,,,,,,,,3c21c5d0-aa2b-4f7e-8add-85164d82adfa,122,,,"[88.9, 6.9]",3895095,2,,,,,0.9713438,,Right Foot,,,,"[101.2, 24.9]",,Low Pass,,21.801147,Unknown,,Karim Onisiwo,11278.0,,,,,,Recovery,1,From Free Kick,Anthony Caci,10480.0,Left Wing Back,4,FSV Mainz 05,177,['3efe044e-977e-40db-9d4a-0e3476de3f67'],29,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:29.966,Pass,
