50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.562852,,,,,,,,,,,,,,a1742b09-b5f8-4236-8a6c-06a55e6072af,1568,,"[36.4, 11.7]",3895086,33,,,,2.4892619,,Left Foot,,,,"[22.0, 22.7]",,Ground Pass,,18.120707,,,,Tim Siersleben,46430.0,,,,,,1,Regular Play,Jonas Föhrenbach,9109.0,Left Back,61,FC Heidenheim,201,['2e4a591f-b83f-4476-8b97-d4c743d4439e'],15,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:15.101,Pass,
,,,,,,,,,,,,,,,,,0.81661,,,,,,,,,,,,,,4a944942-c38b-4721-a3b6-f25573c8855c,1571,,"[28.8, 21.8]",3895086,33,,,,-0.029117981,,Left Foot,,,,"[39.1, 21.5]",,Ground Pass,,10.304368,,,,Norman Theuerkauf,9203.0,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,61,FC Heidenheim,201,['56cd6775-7cb1-4235-b1c9-a87dd6173975'],17,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:17.523,Pass,
,,,,,,,,,,,,,,,,,0.98462,,,,,,,,,,,,,,bb97e736-1ed3-495d-a15e-03cabc0c5b80,1574,,"[42.3, 14.4]",3895086,33,,,,-1.4382448,,Right Foot,,,,"[43.5, 5.4]",,Ground Pass,,9.079648,,,,Jonas Föhrenbach,9109.0,,,,,,1,Regular Play,Norman Theuerkauf,9203.0,Left Defensive Midfield,61,FC Heidenheim,201,['0abd8035-7b41-428e-82d2-566df30a1a4d'],21,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:21.102,Pass,
,,,,,,,,,,,,,,,,,1.556967,,,,,,,,,,,,,,6761c19d-30c3-4b2a-bafa-935e7e280fca,1577,,"[43.5, 5.4]",3895086,33,,,,2.3107712,,Left Foot,,,,"[28.8, 21.5]",,Ground Pass,,21.801376,,,,Tim Siersleben,46430.0,,,,,,1,Regular Play,Jonas Föhrenbach,9109.0,Left Back,61,FC Heidenheim,201,['c0a10db8-ffef-4aa2-a156-e8c883dfc951'],22,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:22.127,Pass,
,,,,,,,,,,,,,,,,,2.208698,,,,,,,,,,,,,,8bbdb12e-e767-4e6c-86e5-02b9e0d807b6,1580,,"[26.5, 22.4]",3895086,33,,,,2.451342,,Left Foot,,,,"[13.3, 33.3]",,Ground Pass,,17.118704,,,,Kevin Müller,9205.0,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,61,FC Heidenheim,201,['ae024175-cc66-4605-89b1-c56fa012a387'],24,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:24.358,Pass,
,,,,,,,,,,,,,,,,,0.993466,,,,,,,,,,,,,,1e30e28a-8ca0-4ae0-a45b-1cf7676bf0b6,1584,,"[14.0, 35.0]",3895086,33,,,,-0.1798535,,Right Foot,,,,"[25.0, 33.0]",,Ground Pass,,11.18034,,,,Lennard Maloney,133483.0,,,,,,1,Regular Play,Kevin Müller,9205.0,Goalkeeper,61,FC Heidenheim,201,"['16257127-9317-4340-88d4-11500383dbde', '2bcb4c62-737b-4d7d-93e9-d63e5b82fe97']",28,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:28.021,Pass,True
,,,,,,,,,,,,,,,,,1.990264,,,,,,,,,,,,,,dc975525-c704-4f64-b284-c0680b3ed58a,1587,,"[25.0, 33.0]",3895086,33,,,,-2.3211212,,Right Foot,,,,"[8.5, 15.3]",,Ground Pass,,24.197933,,,,Tim Siersleben,46430.0,,,,,,1,Regular Play,Lennard Maloney,133483.0,Right Defensive Midfield,61,FC Heidenheim,201,['14ffb1d3-79b5-4f39-998c-a835e7c7c644'],29,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:29.055,Pass,
,,,,,,,,,,,,,,,,,1.522177,,,,,,,,,,,,,,f6f976e3-936f-4408-8240-51cd6f7c9f26,1590,,"[8.5, 15.3]",3895086,33,,,,-0.41490576,,Left Foot,,,,"[25.3, 7.9]",,Ground Pass,,18.35756,,,,Jonas Föhrenbach,9109.0,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,61,FC Heidenheim,201,['d874cde1-499b-432e-8f85-3a67d2f0f892'],31,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:31.159,Pass,
,,,,,,,,,,,,,,,,,0.051971,,,,,,,,,,,,,,3d9c2b00-5bdd-4a5c-b52f-02a8913bb7bf,1594,,"[26.5, 8.3]",3895086,33,,,,1.0943289,,Left Foot,,,,"[28.1, 11.4]",,Ground Pass,,3.4885528,,Incomplete,,Norman Theuerkauf,9203.0,,,,,,1,Regular Play,Jonas Föhrenbach,9109.0,Left Back,61,FC Heidenheim,201,"['29402e92-ba58-4233-b892-138e40fbd8b8', '366f14ff-874f-4fe1-97de-d727ec589cdf', '3c7a51d2-c0d1-4e23-805f-fb6fa6c7f347']",33,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:33.220,Pass,True
,,,,,,,,,,,,,,,,,1.385511,,,,,,,,,,,,,,a8d431c8-9506-464a-90b5-558f5cf2c3ce,1597,,"[28.1, 0.1]",3895086,33,,,,0.9434881,,,,,,"[42.6, 20.1]",,High Pass,,24.70324,,,,Eren Sami Dinkçi,67007.0,,,,,Throw-in,1,From Throw In,Jonas Föhrenbach,9109.0,Left Back,62,FC Heidenheim,201,['b281504b-ce36-4fcd-ab58-c8cf7c575b30'],56,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:56.129,Pass,
,,,,,,,,,,,,,,,,,0.441481,,,,,,,,,,,,,,53e07d13-714f-4740-b507-2ce2fa59d70f,1601,,"[74.2, 64.2]",3895086,33,,,,0.071307465,,Left Foot,,,,"[78.4, 64.5]",,Ground Pass,,4.2107005,,,,Exequiel Alejandro Palacios,28268.0,,,,,Recovery,1,From Counter,Granit Xhaka,3500.0,Left Defensive Midfield,63,Bayer Leverkusen,904,['51a39f71-8e31-4ea7-974d-8467a073b5f3'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:58.355,Pass,
,,,,,,,,,,,,,,,,,0.891086,,,,,,,,,,,,,,b76f5a3a-9500-47b1-a455-a33edf57e0d3,1604,,"[78.4, 64.5]",3895086,33,,,,-1.2298174,db3c376e-5207-4397-9d26-ed33a83fa345,Left Foot,,,,"[81.7, 55.2]",,Ground Pass,,9.868131,,,,Florian Wirtz,40724.0,True,,,,,1,From Counter,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,63,Bayer Leverkusen,904,['310ac4b6-bce9-4b47-b6d8-21ab7015f89c'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:33:59.202,Pass,
,,,,,,,,,,,,,,,,,1.061746,,,,,,,,,,,,,,dc1a5c69-d42b-468b-b832-29d4e1f56325,1612,,"[99.6, 53.5]",3895086,34,,,,-0.5585993,,Left Foot,,,,"[106.8, 49.0]",,Low Pass,,8.490583,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,Recovery,1,From Counter,Jeremie Frimpong,32712.0,Right Wing Back,63,Bayer Leverkusen,904,"['77d0f9d4-f3d8-4b46-a216-5d7e0d6d980d', '8e99e470-48ae-4142-a1ec-dc9dfff60d37', 'c333f07e-b8a5-4d9f-b7b8-d26a35c88e52']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:03.579,Pass,True
,,,,,,,,,,,,,,,,,2.017314,,,,,,,,,,,,,,e72cc66e-45ef-4d03-a894-20805ddab055,1618,,"[14.9, 47.5]",3895086,34,True,,,0.6449155,,Keeper Arm,,,,"[26.2, 56.0]",,Ground Pass,,14.140014,,,,Omar Haktab Traorè,48959.0,,,,,,1,From Keeper,Kevin Müller,9205.0,Goalkeeper,65,FC Heidenheim,201,['5f24870a-4c58-4886-9f51-649ce47203b2'],11,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:11.007,Pass,
,,,,,,,,,,,,,,,,,0.756152,,,,,,,,,,,,,,bcd108b6-4687-458e-9ca8-4fc7517c6f24,1620,,"[28.1, 56.0]",3895086,34,,,,-1.0172628,,Right Foot,,,,"[33.6, 47.1]",,Ground Pass,,10.462314,,,,Lennard Maloney,133483.0,,,,,,1,From Keeper,Omar Haktab Traorè,48959.0,Right Back,65,FC Heidenheim,201,['604fceaf-9d1f-4dec-9b7e-8fd79aea2520'],13,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:13.127,Pass,
,,,,,,,,,,,,,,,,,2.649015,,,,,,,,,,,,,,3fe78c22-2943-4bc7-95d5-1e248d6598e9,1624,,"[36.1, 45.2]",3895086,34,,,,-0.6472117,,Right Foot,,,,"[70.5, 19.2]",,High Pass,,43.120296,,Incomplete,,Jan-Niklas Beste,31310.0,,,,,,1,From Keeper,Lennard Maloney,133483.0,Right Defensive Midfield,65,FC Heidenheim,201,"['cc732101-4260-4e5b-8d7b-9ae7fc9cacd7', 'ff105399-1d1f-41c4-9075-f79e6f2141fc']",14,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:34:14.851,Pass,
,,,,,,,,,,,,,,,,,2.157693,,,,,,,,,,,,,,ff105399-1d1f-41c4-9075-f79e6f2141fc,1626,,"[49.6, 60.9]",3895086,34,,,,0.37298772,,Head,,,,"[63.4, 66.3]",,Low Pass,,14.818907,,,,Jeremie Frimpong,32712.0,,,,,Recovery,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,66,Bayer Leverkusen,904,"['3fe78c22-2943-4bc7-95d5-1e248d6598e9', 'dbfc3afa-a6b7-41a6-a987-c2a085417b6b']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:17.500,Pass,
,,,,,,,,,,,,,,,,,0.576559,,,,,,,,,,,,,,98b18e0b-8cff-4b17-862d-6e4d7ef5b3b4,1632,,"[64.0, 71.4]",3895086,34,True,,,-2.5238369,,Right Foot,,,,"[41.2, 55.2]",,Ground Pass,,27.969269,,,,Jonathan Tah,8221.0,,,,,Free Kick,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,67,Bayer Leverkusen,904,['ddfe495e-5aa5-4f60-8940-5855caa1620d'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:31.570,Pass,
,,,,,,,,,,,,,,,,,1.57703,,,,,,,,,,,,,,b8ee41c4-1f0b-452d-958b-777d88731a97,1634,,"[41.2, 55.2]",3895086,34,True,,,-1.3126062,,Right Foot,,,,"[48.7, 26.8]",,Ground Pass,,29.373627,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Center Back,67,Bayer Leverkusen,904,['6bcf4f93-6922-402c-9ced-22884159692a'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:32.356,Pass,
,,,,,,,,,,,,,,,,,1.327624,,,,,,,,,,,,,,54fa348f-d288-4114-94dc-942a225366fc,1636,,"[49.9, 26.2]",3895086,34,,,,0.9539951,,Right Foot,,,,"[57.7, 37.2]",,Ground Pass,,13.484806,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,67,Bayer Leverkusen,904,['f984305d-8b80-4910-abf1-d51eba37d1c5'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:35.530,Pass,
,,,,,,,,,,,,,,,,,0.980901,,,,,,,,,,,,,,e73e098d-4f4b-45de-a0ac-1bc1727ba57f,1639,,"[66.0, 41.2]",3895086,34,,,,0.5465977,,Left Foot,,,,"[82.6, 51.3]",,Ground Pass,,19.43116,,,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,67,Bayer Leverkusen,904,['9abfddcb-feeb-46b4-af4a-34d0baadecd6'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:38.898,Pass,
,,,,,,,,,,,,,,,,,0.581234,,,,,,,,,,,,,,9e559906-4271-4155-abf8-89213b0280d7,1642,,"[81.4, 51.0]",3895086,34,,,,2.8430936,,Right Foot,,,,"[76.2, 52.6]",,Ground Pass,,5.440588,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,67,Bayer Leverkusen,904,['6dee361a-ff76-41a5-afd2-c3c4fa09ed3e'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:39.879,Pass,
,,,,,,,,,,,,,,,,,0.044892,,,,,,,,,,,,,,7878fd80-800f-4984-9239-c7843088d354,1646,,"[76.9, 49.9]",3895086,34,,,,-0.6794138,,Right Foot,,,,"[79.5, 47.8]",,Ground Pass,,3.342155,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,67,Bayer Leverkusen,904,"['504f0fab-41da-4263-afc5-c895e245bbdb', 'ce11ec72-1983-40d8-88f3-5d0df46f8e2f']",40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:40.987,Pass,
,,,,,,,,,,,,,,,,,1.706746,,,,,,,,,,,,,,96c50768-322c-457b-9d69-d86d31e1356f,1649,,"[80.1, 13.1]",3895086,34,,,,2.5984874,,Head,,,,"[63.7, 23.0]",,Low Pass,,19.156462,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Recovery,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,67,Bayer Leverkusen,904,['786c4e3a-7db0-4c47-a079-8e30e8777f6b'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:43.366,Pass,
,,,,,,,,,,,,,,,,,0.733275,,,,,,,,,,,,,,a08be687-2392-4189-86bd-3601f435a14e,1652,,"[62.8, 25.3]",3895086,34,,,,1.4337301,,Right Foot,,,,"[64.0, 34.0]",,Ground Pass,,8.782369,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,67,Bayer Leverkusen,904,['bc62e003-eed8-4d3e-89b5-99512d2bb83d'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:46.673,Pass,
,,,,,,,,,,,,,,,,,0.862426,,,,,,,,,,,,,,44e09e44-0873-445b-8104-fc29186f48dd,1655,,"[66.0, 34.6]",3895086,34,,,,-0.89421034,,Right Foot,,,,"[76.6, 21.4]",,Ground Pass,,16.929264,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,67,Bayer Leverkusen,904,['866bf990-f313-470e-9b2f-07b74a017893'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:48.686,Pass,
,,,,,,,,,,,,,,,,,0.993829,,,,,,,,,,,,,,3f501b95-e17f-4434-af52-8964fecc0770,1658,,"[84.9, 21.7]",3895086,34,,,,1.3603661,,Right Foot,,,,"[87.1, 32.0]",,Ground Pass,,10.532331,,,,Florian Wirtz,40724.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,67,Bayer Leverkusen,904,['9cbbeece-d2b7-42d1-b96e-fd8166b6398d'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:51.909,Pass,
,,,,,,,,,,,,,,,,,0.398939,,,,,,,,,,,,,,9303b8a8-0fbd-4e0c-a963-a56eeb7db98c,1660,,"[87.4, 32.0]",3895086,34,,,,-0.72564036,,Right Foot,,,,"[93.6, 26.5]",,Low Pass,,8.287943,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Florian Wirtz,40724.0,Left Attacking Midfield,67,Bayer Leverkusen,904,"['3e4d5573-38c1-4dd1-8da6-d27304eafd91', '453abdfd-ab72-487a-9bd0-c702bd7ed26d']",52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:52.902,Pass,
,,,,,,,,,,,,,,,,,1.224674,,,,,,,,,,,,,,7deccd2a-7a4b-4926-ba61-e3941d11e433,1665,,"[112.8, 11.5]",3895086,34,,,,1.5079163,,Left Foot,True,,,"[114.5, 38.5]",,High Pass,,27.053465,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,67,Bayer Leverkusen,904,"['5c4738e4-4c95-44f8-b964-76bd871b003d', '99455503-ab48-491a-8579-63ae31c424bb']",58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:58.250,Pass,
,,,,,,,,,,,,,,,,,0.617946,,,,,,,,,,,,,,1e407a51-8ab6-491b-b319-3ff906163d5d,1669,,"[17.5, 39.8]",3895086,35,,,,-1.0584068,,Head,,,,"[20.2, 35.0]",,Low Pass,,5.507268,,,,Jan-Niklas Beste,31310.0,,,,,Recovery,1,From Free Kick,Norman Theuerkauf,9203.0,Left Defensive Midfield,67,Bayer Leverkusen,904,['c48036a3-116a-4a8d-9132-77645e8577d2'],1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:35:01.237,Pass,
,,,,,,,,,,,,,,,,,2.369957,,,,,,,,,,,,,,7e075fc0-38a6-4300-a1f9-117a5bb7c228,1672,,"[20.2, 35.0]",3895086,35,,,,0.6240231,,Right Foot,,,,"[47.7, 54.8]",,High Pass,,33.88643,,Incomplete,,Tim Kleindienst,11382.0,,,,,,1,From Free Kick,Jan-Niklas Beste,31310.0,Left Wing,67,Bayer Leverkusen,904,"['355ce1ca-da1e-429f-8443-e554c1460187', '9c2258b6-0407-4bd6-9a55-c58c679497cc']",1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:35:01.895,Pass,
,,,,,,,,,,,,,,,,,0.687641,,,,,,,,,,,,,,6b823ab7-c093-4b7d-a199-7bc64a7dd98b,1681,,"[98.1, 22.7]",3895086,35,,,,1.4805895,,Right Foot,,,,"[99.9, 42.6]",,Ground Pass,,19.981241,,,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,67,Bayer Leverkusen,904,['dfbbfe99-1cd1-4327-b41b-875e3e90e580'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:10.657,Pass,
,,,,,,,,,,,,,,,,,1.636981,,,,,,,,,,,,,,84bc0c69-9075-4493-a36c-c60a86ef1d2c,1685,,"[100.3, 47.4]",3895086,35,,,,0.44915587,,Right Foot,,,,"[114.2, 54.1]",,Ground Pass,,15.43049,,,,Jeremie Frimpong,32712.0,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,67,Bayer Leverkusen,904,['26c20ad6-992e-4073-a705-051c3161740d'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:13.132,Pass,
,,,,,,,,,,,,,,,,,0.288031,,,,,,,,,,,,,,8f61b567-1477-4e15-9f1c-2ccd68d2d4ac,1687,,"[114.2, 53.5]",3895086,35,,,,-2.0458071,,Right Foot,,True,,"[110.6, 46.5]",,Ground Pass,,7.8714676,,Incomplete,,,,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,67,Bayer Leverkusen,904,['ace035bb-d407-493a-95e4-154ac5ab142f'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:14.768,Pass,
,,,,,,,,,,,,,,,,,1.841683,,,,,,,,,,,,,,98735b1c-8d07-4bd8-8ef2-f89dbde6d208,1689,,"[120.0, 80.0]",3895086,35,,,,-1.7897562,,Right Foot,,,,"[111.9, 43.6]",,High Pass,,37.290348,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,68,Bayer Leverkusen,904,['fab966d8-04c8-4fda-bf87-ad189d9db543'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:46.804,Pass,
,,,,,,,,,,,,,,,,,0.825651,,,,,,,,,,,,,,8bf12af0-4ca5-4282-a409-6497d288793a,1694,,"[70.8, 55.2]",3895086,35,,,,0.96087945,,Right Foot,,,,"[76.6, 63.5]",,Ground Pass,,10.12571,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Corner,Jeremie Frimpong,32712.0,Right Wing Back,68,Bayer Leverkusen,904,['3ff1a598-0223-4dac-afe0-cfa0bb585fdb'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:52.869,Pass,
,,,,,,,,,,,,,,,,,3.358439,,,,,,,,,,,,,,ebee62da-e58d-41f5-9afa-d57267ba1543,1698,,"[75.0, 64.5]",3895086,35,,,,-2.5509543,,Left Foot,,,,"[31.3, 35.2]",,Ground Pass,,52.613495,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,68,Bayer Leverkusen,904,"['be2ddcbb-f663-484f-9306-8aa2b7438ad9', 'e501c458-2fa1-43e2-b61d-633f06c49642']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:54.777,Pass,True
,,,,,,,,,,,,,,,,,1.723221,,,,,,,,,,,,,,dabf48ba-1486-48d4-bc43-9745e23fed92,1701,,"[33.2, 34.6]",3895086,35,,,,-0.19026302,,Right Foot,,,,"[46.7, 32.0]",,Ground Pass,,13.748091,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Corner,Lukáš Hrádecký,8667.0,Goalkeeper,68,Bayer Leverkusen,904,['803befae-900d-4087-a1d7-ba1a9098a4dc'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:59.096,Pass,
,,,,,,,,,,,,,,,,,1.523652,,,,,,,,,,,,,,d05c854e-3036-4356-8b62-46705018d62a,1704,,"[50.8, 34.3]",3895086,36,,,,-1.1876197,,Right Foot,,,,"[56.0, 21.4]",,Ground Pass,,13.90863,,,,Granit Xhaka,3500.0,,,,,,1,From Corner,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,68,Bayer Leverkusen,904,['5f9a07ea-f4b5-4bf0-9189-a5f03c4c8da2'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:07.109,Pass,
,,,,,,,,,,,,,,,,,1.92102,,,,,,,,,,,,,,08b7ef2f-09ce-4474-842d-6db8372d44cf,1707,,"[57.7, 23.3]",3895086,36,,,,2.6632402,,Left Foot,,,,"[49.6, 27.5]",,Ground Pass,,9.124144,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,['a5f7ac06-f397-4cf4-a7ab-c07b65e7ce6c'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:11.832,Pass,
,,,,,,,,,,,,,,,,,1.181952,,,,,,,,,,,,,,bff16f5d-9e4d-4a0d-bbbd-cb4db2c2cbb1,1710,,"[53.8, 36.1]",3895086,36,,,,-0.4811022,,Right Foot,,,,"[69.7, 27.8]",,Ground Pass,,17.935997,,,,Florian Wirtz,40724.0,,,,,,1,From Corner,Edmond Fayçal Tapsoba,30606.0,Left Center Back,68,Bayer Leverkusen,904,['191060df-e115-4ae5-a92f-bbf29e78b246'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:20.606,Pass,
,,,,,,,,,,,,,,,,,0.866386,,,,,,,,,,,,,,4fbfefe0-867d-470b-831b-a72473a34197,1713,,"[63.1, 33.3]",3895086,36,,,,1.5968773,,Right Foot,,,,"[62.8, 44.8]",,Ground Pass,,11.503912,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,68,Bayer Leverkusen,904,['636a5e96-d9bf-4db6-a8f7-329a1a1067b6'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:23.318,Pass,
,,,,,,,,,,,,,,,,,1.072766,,,,,,,,,,,,,,d2850e4e-acf8-435c-96f2-fd6ea2222bea,1716,,"[64.6, 51.9]",3895086,36,,,,-0.39951548,,Right Foot,,,,"[78.1, 46.2]",,Ground Pass,,14.65401,,,,Jonas Hofmann,8804.0,,,,,,1,From Corner,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,68,Bayer Leverkusen,904,['553272c5-b86f-49f5-9003-420805cf72be'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:25.177,Pass,
,,,,,,,,,,,,,,,,,1.378006,,,,,,,,,,,,,,55e7d190-300d-496b-9510-4a239dbd40ae,1722,,"[77.2, 45.9]",3895086,36,,,,1.1071488,,Right Foot,,,,"[83.4, 58.3]",,Ground Pass,,13.863622,,,,Odilon Kossonou,27133.0,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,68,Bayer Leverkusen,904,['1dd709f1-6d33-46a9-961c-c5804f11d758'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:26.330,Pass,
,,,,,,,,,,,,,,,,,1.481383,,,,,,,,,,,,,,db776928-9687-439d-9fe1-df01f812dcce,1726,,"[91.6, 56.4]",3895086,36,,,,0.0,,Right Foot,,,,"[106.1, 56.4]",,Ground Pass,,14.5,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Corner,Odilon Kossonou,27133.0,Right Center Back,68,Bayer Leverkusen,904,"['3610b925-7e34-4d0e-a71b-8a5a0bb2e7a8', '94d60ea8-e924-41a9-b728-f8e4c082a81a', 'e3800e3f-159b-4644-b179-81fb68118f37']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:28.888,Pass,True
,,,,,,,,,,,,,,,,,2.947932,,,,,,,,,,,,,,983c5113-778e-4f83-85f9-9a818acda6f2,1732,,"[45.9, 15.3]",3895086,37,,,,0.7179146,,Left Foot,,,,"[84.6, 49.1]",,High Pass,,51.382195,,Incomplete,,Tim Kleindienst,11382.0,,,,,Free Kick,1,From Free Kick,Tim Siersleben,46430.0,Left Center Back,69,FC Heidenheim,201,"['c66252f8-1a6e-4614-b93f-db30aa11e1cf', 'f1c8b643-9e75-49b6-ac40-89a708da3ea4']",50,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:37:50.648,Pass,
